Timestamp (PST),Latitude (Decimal Degrees),Longitute (Decimal Degrees),NO3 (µM) (SUNA) HR,Cond (µS/cm) (TSG) HR,DO (%sat) (EXO) HR,DO (mg/L) (EXO) HR,fDOM (QSU) (EXO) HR,fDOM (QSU) (WS) HR,pH (EXO) HR,pH (mV) (EXO) HR,Salinity (PSU) (TSG) HR,Sp Cond (µS/cm) (EXO) HR,Temp (°C) (EXO) HR,Temp (°C) (TSG) HR,Turb (FNU) (EXO) HR,C (1/m) (CStar) HR,Tr (%) (CStar) HR,fCHLA (µg/L) (EXO) HR,fCHLA (µg/L) (WS) HR,estDOC (mg/L) HR,estDON (µM) HR
10/4/2018 8:29,38.15562,-121.68266,16.113989,127.4,93.635,8.6,14.29767813,20.60529796,7.59,-61.575,0.0702,141.515,19.47,19.4679,2.81,3.151085261,0.729709677,,1.503999583,1.595089543,7.776027073
10/4/2018 8:29,38.15562,-121.682655,16.107708,127.4,93.6,8.6,14.31677364,20.60397036,7.59,-61.57,0.0702,141.51,19.47,19.4678,2.81,3.151096669,0.729708845,,1.505902378,1.596326932,7.781314622
10/4/2018 8:29,38.15562,-121.68265,16.113989,127.4,93.57,8.595,14.32760891,20.60490658,7.59,-61.57,0.0702,141.5,19.47,19.4677,2.81,3.153268976,0.729550364,,1.509847266,1.597029058,7.784314908
10/4/2018 8:29,38.15562,-121.68265,16.107708,127.4,93.54,8.59,14.33844418,20.60397036,7.59,-61.57,0.0702,141.49,19.47,19.4676,2.81,3.155441284,0.729391883,,1.513792154,1.597731183,7.787315194
10/4/2018 8:30,38.15562,-121.68265,16.107708,127.4,93.52,8.59,14.34450797,20.60249292,7.59,-61.565,0.0702,141.48,19.47,19.46755,2.81,3.15742614,0.729247138,,1.524879489,1.598124116,7.788994256
10/4/2018 8:30,38.15562,-121.68265,16.107708,127.4,93.5,8.59,14.3401635,20.60397036,7.59,-61.56,0.0702,141.47,19.47,19.4675,2.81,3.159410996,0.729102393,,1.535966825,1.597842595,7.787791274
10/4/2018 8:30,38.15562,-121.68265,16.113989,127.4,93.48,8.585,14.33930384,20.60249292,7.59,-61.56,0.0702,141.465,19.47,19.4674,2.815,3.159438113,0.729100416,,1.531012731,1.597786889,7.787553234
10/4/2018 8:30,38.15562,-121.68265,16.12027,127.4,93.46,8.58,14.3401635,20.60101549,7.59,-61.56,0.0702,141.46,19.47,19.4673,2.82,3.15946523,0.729098439,,1.526058637,1.597842595,7.787791274
10/4/2018 8:30,38.15562,-121.68265,16.113989,127.4,93.47,8.585,14.34407724,20.60088437,7.59,-61.56,0.0702,141.455,19.47,19.46735,2.815,3.159896268,0.729067014,,1.531012731,1.598096205,7.788874988
10/4/2018 8:30,38.15562,-121.68259,16.107708,127.4,93.48,8.59,14.34799098,20.60075325,7.59,-61.56,0.0702,141.45,19.47,19.4674,2.81,3.160327307,0.729035588,,1.526058637,1.598349815,7.789958701
10/4/2018 8:30,38.15562,-121.68253,16.113989,127.4,93.49,8.59,14.34820602,20.60088437,7.59,-61.555,0.0702,141.445,19.47,19.46735,2.81,3.159959066,0.729062435,,1.52653155,1.59836375,7.790018248
10/4/2018 8:30,38.15562,-121.68253,16.107708,127.4,93.49,8.59,14.34820602,20.59857794,7.59,-61.55,0.0702,141.435,19.47,19.4673,2.81,3.159959066,0.729062435,,1.531485644,1.59836375,7.790018248
10/4/2018 8:30,38.15562,-121.68253,16.113989,127.4,93.49,8.59,14.34820602,20.59547237,7.59,-61.55,0.0702,141.43,19.47,19.4673,2.81,3.159959066,0.729062435,,1.531485644,1.59836375,7.790018248
10/4/2018 8:30,38.15562,-121.682555,16.12027,127.4,93.49,8.59,14.34949641,20.59318863,7.59,-61.55,0.0702,141.43,19.47,19.46725,2.81,3.159959066,0.729062435,,1.52653155,1.598447367,7.790375556
10/4/2018 8:30,38.15562,-121.682555,16.12027,127.4,93.49,8.59,14.35925794,20.58926829,7.59,-61.55,0.0702,141.43,19.47,19.46715,2.81,3.159959066,0.729062435,,1.52653155,1.599079914,7.793078523
10/4/2018 8:30,38.15562,-121.68255,16.12027,127.35,93.49,8.59,14.36794413,20.58670143,7.59,-61.545,0.0702,141.43,19.47,19.4671,2.81,3.159959066,0.729062435,,1.527004463,1.599642779,7.795483728
10/4/2018 8:30,38.15562,-121.68253,16.113989,127.3,93.49,8.59,14.36794413,20.58237845,7.59,-61.54,0.0702,141.425,19.47,19.46705,2.81,3.159959066,0.729062435,,1.526058637,1.599642779,7.795483728
10/4/2018 8:30,38.15562,-121.68253,16.113989,127.3,93.49,8.59,14.36794413,20.57760519,7.59,-61.54,0.0702,141.41,19.47,19.467,2.81,3.159959066,0.729062435,,1.526058637,1.599642779,7.795483728
10/4/2018 8:30,38.15562,-121.68253,16.113989,127.3,93.495,8.59,14.36794413,20.57608318,7.59,-61.54,0.0702,141.395,19.47,19.467,2.81,3.159959066,0.729062435,,1.513792154,1.599642779,7.795483728
10/4/2018 8:30,38.15562,-121.68253,16.12027,127.3,93.525,8.59,14.36794413,20.56165026,7.59,-61.54,0.07015,141.385,19.47,19.467,2.81,3.155332339,0.729399896,,1.505902378,1.599642779,7.795483728
10/4/2018 8:30,38.15563,-121.682525,16.12027,127.3,93.555,8.595,14.37052849,20.56056704,7.59,-61.54,0.0701,141.375,19.47,19.467,2.805,3.151579034,0.729673881,,1.504225244,1.599810246,7.796199338
10/4/2018 8:30,38.15563,-121.682525,16.12027,127.3,93.575,8.6,14.37052849,20.56056704,7.59,-61.535,0.0701,141.365,19.47,19.4669,2.795,3.143413351,0.730269719,,1.504225244,1.599810246,7.796199338
10/4/2018 8:30,38.15563,-121.68252,16.12027,127.3,93.6,8.6,14.37052849,20.5522125,7.59,-61.53,0.0701,141.355,19.47,19.46655,2.79,3.139933406,0.730523933,,1.499338709,1.599810246,7.796199338
10/4/2018 8:30,38.15563,-121.68252,16.126551,127.3,93.635,8.6,14.37533499,20.5522125,7.59,-61.53,0.0701,141.35,19.47,19.46615,2.785,3.123711531,0.73171051,,1.496218459,1.600121708,7.79753026
10/4/2018 8:30,38.15563,-121.68251,16.12027,127.3,93.675,8.605,14.37576591,20.5522125,7.59,-61.525,0.0701,141.35,19.47,19.46595,2.78,3.110856896,0.732651093,,1.491188449,1.600149631,7.79764958
10/4/2018 8:30,38.15563,-121.6825,16.126551,127.3,93.715,8.61,14.40785029,20.55120771,7.59,-61.52,0.0701,141.345,19.47,19.46585,2.78,3.110856896,0.732651093,,1.491188449,1.602228699,7.806533746
10/4/2018 8:30,38.15563,-121.6825,16.126551,127.3,93.73,8.61,14.40785029,20.54989619,7.59,-61.515,0.0701,141.34,19.47,19.46565,2.78,3.110856896,0.732651093,,1.491188449,1.602228699,7.806533746
10/4/2018 8:30,38.15563,-121.6825,16.126551,127.3,93.73,8.61,14.40785029,20.54989619,7.59,-61.51,0.0701,141.335,19.47,19.4655,2.78,3.110856896,0.732651093,,1.495969118,1.602228699,7.806533746
10/4/2018 8:30,38.15563,-121.6825,16.126551,127.3,93.73,8.61,14.40785029,20.54989619,7.59,-61.51,0.0701,141.32,19.47,19.46545,2.78,3.110856896,0.732651093,,1.495969118,1.602228699,7.806533746
10/4/2018 8:30,38.15563,-121.68249,16.132832,127.3,93.73,8.61,14.40785029,20.54989619,7.59,-61.505,0.0701,141.305,19.47,19.46535,2.78,3.110856896,0.732651093,,1.495969118,1.602228699,7.806533746
10/4/2018 8:30,38.15563,-121.68249,16.132832,127.3,93.73,8.61,14.37576591,20.54799482,7.59,-61.5,0.0701,141.295,19.47,19.46525,2.78,3.110856896,0.732651093,,1.491188449,1.600149631,7.79764958
10/4/2018 8:30,38.15563,-121.68249,16.132832,127.3,93.73,8.61,14.37533499,20.54799482,7.59,-61.5,0.0701,141.285,19.47,19.4652,2.78,3.110856896,0.732651093,,1.491188449,1.600121708,7.79753026
10/4/2018 8:30,38.15563,-121.682485,16.132832,127.3,93.73,8.61,14.37533499,20.54648584,7.59,-61.5,0.0701,141.28,19.47,19.4652,2.78,3.110856896,0.732651093,,1.491188449,1.600121708,7.79753026
10/4/2018 8:30,38.15563,-121.68248,16.12027,127.3,93.73,8.61,14.37533499,20.54535105,7.59,-61.5,0.0701,141.28,19.47,19.46515,2.78,3.110856896,0.732651093,,1.495969118,1.600121708,7.79753026
10/4/2018 8:30,38.15563,-121.68248,16.12027,127.3,93.73,8.61,14.37533499,20.5305378,7.59,-61.5,0.0701,141.28,19.47,19.46505,2.78,3.114836717,0.732359625,,1.496218459,1.600121708,7.79753026
10/4/2018 8:30,38.15562,-121.68248,16.12027,127.3,93.73,8.61,14.37555045,20.53794443,7.59,-61.495,0.0701,141.28,19.47,19.465,2.79,3.122493753,0.731799063,,1.497470738,1.600135669,7.79758992
10/4/2018 8:30,38.15562,-121.68248,16.132832,127.3,93.725,8.61,14.37770539,20.53794443,7.59,-61.49,0.0701,141.28,19.47,19.4649,2.815,3.130704944,0.731198439,,1.497470738,1.600275309,7.798186621
10/4/2018 8:30,38.15562,-121.68248,16.12027,127.3,93.715,8.61,14.37770539,20.53794443,7.59,-61.485,0.0701,141.275,19.47,19.4648,2.845,3.136903687,0.730745265,,1.498993253,1.600275309,7.798186621
10/4/2018 8:30,38.15562,-121.68248,16.12027,127.3,93.7,8.61,14.37770539,20.54591845,7.59,-61.48,0.0701,141.27,19.47,19.4648,2.855,3.138611066,0.730620499,,1.503219521,1.600275309,7.798186621
10/4/2018 8:30,38.15562,-121.68248,16.101427,127.3,93.68,8.61,14.37770539,20.53794443,7.59,-61.475,0.0701,141.27,19.47,19.46475,2.855,3.138611066,0.730620499,,1.503219521,1.600275309,7.798186621
10/4/2018 8:30,38.15562,-121.68248,16.095146,127.3,93.66,8.6,14.36510869,20.53794443,7.59,-61.47,0.0701,141.265,19.47,19.46465,2.855,3.138611066,0.730620499,,1.503219521,1.599459043,7.794698595
10/4/2018 8:30,38.15562,-121.68248,16.076303,127.3,93.65,8.6,14.36510869,20.53025219,7.59,-61.47,0.0701,141.26,19.47,19.46445,2.855,3.138611066,0.730620499,,1.503219521,1.599459043,7.794698595
10/4/2018 8:30,38.15561,-121.68248,16.063741,127.3,93.65,8.6,14.35014159,20.52996658,7.59,-61.47,0.0701,141.26,19.47,19.46435,2.86,3.138611066,0.730620499,,1.507175552,1.598489175,7.790554206
10/4/2018 8:30,38.15561,-121.68248,16.063741,127.3,93.65,8.6,14.35014159,20.51713057,7.59,-61.46,0.0701,141.26,19.47,19.46435,2.86,3.138611066,0.730620499,,1.507175552,1.598489175,7.790554206
10/4/2018 8:30,38.15561,-121.68248,16.063741,127.25,93.64,8.6,14.35014159,20.51713057,7.59,-61.46,0.0701,141.25,19.47,19.46435,2.86,3.138611066,0.730620499,,1.507175552,1.598489175,7.790554206
10/4/2018 8:30,38.15561,-121.68248,16.063741,127.2,93.64,8.6,14.35014159,20.51713057,7.59,-61.46,0.0701,141.25,19.47,19.46435,2.86,3.138611066,0.730620499,,1.507175552,1.598489175,7.790554206
10/4/2018 8:30,38.1556,-121.68248,16.05746,127.2,93.635,8.6,14.36510869,20.52126446,7.59,-61.455,0.0701,141.25,19.47,19.46435,2.86,3.138611066,0.730620499,,1.50976926,1.599459043,7.794698595
10/4/2018 8:30,38.1556,-121.68248,16.05746,127.2,93.63,8.6,14.38247716,20.52126446,7.59,-61.45,0.0701,141.25,19.47,19.4643,2.86,3.138611066,0.730620499,,1.502949285,1.60058452,7.799507926
10/4/2018 8:30,38.1556,-121.68248,16.063741,127.2,93.63,8.6,14.38487855,20.51547001,7.59,-61.45,0.0701,141.25,19.47,19.46425,2.86,3.135256669,0.730865661,,1.498723017,1.60074013,7.800172869
10/4/2018 8:30,38.1556,-121.68248,16.05746,127.2,93.62,8.6,14.39134793,20.50986604,7.59,-61.45,0.0701,141.25,19.47,19.46425,2.85,3.131832533,0.731115921,,1.498587899,1.601159346,7.801964242
10/4/2018 8:30,38.1556,-121.68248,16.05746,127.2,93.62,8.6,14.39134793,20.50986604,7.59,-61.45,0.0701,141.25,19.47,19.4642,2.82,3.129609848,0.73127846,,1.498587899,1.601159346,7.801964242
10/4/2018 8:30,38.1556,-121.68248,16.051179,127.2,93.62,8.6,14.40180519,20.50693222,7.59,-61.44,0.0701,141.24,19.47,19.4642,2.8,3.125969026,0.731544745,,1.497057026,1.601836976,7.804859857
10/4/2018 8:30,38.1556,-121.68248,16.051179,127.2,93.62,8.6,14.40180519,20.50540612,7.59,-61.44,0.0701,141.225,19.47,19.46415,2.77,3.124475458,0.731654006,,1.496908675,1.601836976,7.804859857
10/4/2018 8:30,38.1556,-121.68248,16.05746,127.2,93.615,8.6,14.40180519,20.50540612,7.59,-61.435,0.0701,141.2,19.47,19.4641,2.73,3.119980376,0.731983039,,1.495646646,1.601836976,7.804859857
10/4/2018 8:30,38.15559,-121.68248,16.05746,127.2,93.605,8.6,14.40180519,20.50363612,7.59,-61.425,0.0701,141.19,19.47,19.4641,2.725,3.11529063,0.732326327,,1.495646646,1.601836976,7.804859857
10/4/2018 8:30,38.15559,-121.68248,16.05746,127.15,93.585,8.6,14.39656913,20.4982292,7.59,-61.415,0.0701,141.185,19.47,19.4641,2.725,3.111219828,0.732624558,,1.493643175,1.60149768,7.803409992
10/4/2018 8:30,38.15559,-121.68248,16.051179,127.1,93.535,8.595,14.39656913,20.49166699,7.59,-61.405,0.0701,141.18,19.47,19.46415,2.72,3.10455599,0.733112903,,1.493643175,1.60149768,7.803409992
10/4/2018 8:30,38.15559,-121.68248,16.05746,127.1,93.485,8.59,14.39656913,20.48852322,7.59,-61.395,0.0701,141.18,19.47,19.4642,2.72,3.101175171,0.73336077,,1.486522318,1.60149768,7.803409992
10/4/2018 8:30,38.15559,-121.68248,16.05746,127.1,93.465,8.59,14.39656913,20.47596721,7.59,-61.39,0.07005,141.18,19.465,19.46425,2.72,3.099136473,0.733510302,,1.478694575,1.60149768,7.803409992
10/4/2018 8:30,38.15559,-121.68248,16.05746,127.1,93.455,8.585,14.39656913,20.46472948,7.59,-61.39,0.07,141.17,19.46,19.46435,2.72,3.097492308,0.733630905,,1.471861367,1.60149768,7.803409992
10/4/2018 8:30,38.15559,-121.68248,16.063741,127.1,93.425,8.58,14.39656913,20.45771676,7.59,-61.385,0.07,141.15,19.46,19.46455,2.72,3.097141969,0.733656608,,1.46526907,1.60149768,7.803409992
10/4/2018 8:30,38.15559,-121.68246,16.063741,127.1,93.39,8.58,14.39656913,20.44944443,7.59,-61.38,0.07,141.135,19.46,19.4647,2.72,3.096685273,0.733690114,,1.462428539,1.60149768,7.803409992
10/4/2018 8:30,38.15559,-121.68244,16.070022,127.1,93.38,8.58,14.40180519,20.44775851,7.59,-61.38,0.07,141.13,19.46,19.46475,2.72,3.096356232,0.733714256,,1.463913303,1.601836976,7.804859857
10/4/2018 8:30,38.15559,-121.682435,16.063741,127.1,93.35,8.58,14.40180519,20.44596718,7.59,-61.37,0.07,141.12,19.46,19.46475,2.73,3.096089609,0.733733819,,1.460943775,1.601836976,7.804859857
10/4/2018 8:31,38.15559,-121.682435,16.05746,127.1,93.3,8.57,14.40180519,20.44373299,7.59,-61.37,0.07,141.12,19.46,19.4648,2.73,3.095797461,0.733755255,,1.458867393,1.601836976,7.804859857
10/4/2018 8:31,38.155595,-121.682435,16.05746,127.1,93.25,8.57,14.40180519,20.44086244,7.59,-61.37,0.07,141.12,19.46,19.465,2.73,3.095658483,0.733765453,,1.458867393,1.601836976,7.804859857
10/4/2018 8:31,38.1556,-121.68243,16.070022,127.1,93.23,8.565,14.40198683,20.43917896,7.59,-61.365,0.07,141.12,19.46,19.46575,2.73,3.094801992,0.733828304,,1.458268417,1.601848747,7.804910153
10/4/2018 8:31,38.1556,-121.68243,16.070022,127.1,93.19,8.56,14.40198683,20.4344357,7.59,-61.36,0.07,141.12,19.46,19.46665,2.73,3.093669035,0.733911446,,1.456336383,1.601848747,7.804910153
10/4/2018 8:31,38.1556,-121.68243,16.05746,127.1,93.17,8.56,14.40180519,20.43137593,7.59,-61.36,0.07,141.12,19.46,19.46715,2.73,3.092349135,0.734008325,,1.45766944,1.601836976,7.804859857
10/4/2018 8:31,38.1556,-121.68243,16.070022,127.1,93.15,8.56,14.39133307,20.42385684,7.59,-61.36,0.07,141.11,19.46,19.46735,2.73,3.091575221,0.73406514,,1.455003326,1.601158383,7.801960127
10/4/2018 8:31,38.1556,-121.68243,16.070022,127.1,93.11,8.55,14.38308553,20.41973719,7.59,-61.36,0.07,141.1,19.46,19.46755,2.73,3.088761665,0.734271696,,1.455003326,1.600623942,7.799676382
10/4/2018 8:31,38.1556,-121.682435,16.070022,127.1,93.08,8.55,14.37274977,20.41853519,7.59,-61.35,0.07,141.09,19.47,19.4679,2.73,3.086987499,0.734401977,,1.455003326,1.599954185,7.796814411
10/4/2018 8:31,38.1556,-121.68244,16.088865,127.1,93.06,8.55,14.37791765,20.41913619,7.59,-61.35,0.07,141.08,19.47,19.46845,2.725,3.08568827,0.734497399,,1.456336383,1.600289064,7.798245396
10/4/2018 8:31,38.1556,-121.6825,16.076303,127.1,93.02,8.545,14.37791765,20.41637843,7.59,-61.345,0.07,141.065,19.47,19.4691,2.725,3.084814173,0.734561602,,1.459306607,1.600289064,7.798245396
10/4/2018 8:31,38.1556,-121.6825,16.076303,127.1,92.98,8.54,14.37791765,20.41223904,7.59,-61.34,0.07,141.055,19.47,19.4699,2.72,3.084132814,0.734611655,,1.459306607,1.600289064,7.798245396
10/4/2018 8:31,38.1556,-121.6825,16.095146,127.1,92.94,8.54,14.3892204,20.40922916,7.59,-61.335,0.07,141.05,19.47,19.47075,2.71,3.083822596,0.734634443,,1.456336383,1.601021482,7.801375129
10/4/2018 8:31,38.1556,-121.68251,16.095146,127.1,92.905,8.535,14.40895028,20.40922916,7.59,-61.33,0.07,141.045,19.47,19.4712,2.7,3.083654038,0.734646826,,1.459306607,1.602299978,7.806838333
10/4/2018 8:31,38.1556,-121.68251,16.076303,127.1,92.875,8.53,14.42760137,20.40806952,7.585,-61.325,0.07,141.04,19.47,19.47155,2.7,3.083654038,0.734646826,,1.463123342,1.603508568,7.812002818
10/4/2018 8:31,38.1556,-121.68251,16.076303,127.1,92.85,8.53,14.4542671,20.40806952,7.58,-61.32,0.07,141.04,19.47,19.4722,2.7,3.083654038,0.734646826,,1.465889349,1.605236508,7.819386559
10/4/2018 8:31,38.1556,-121.68251,16.051179,127.1,92.825,8.53,14.47421343,20.40806952,7.58,-61.315,0.07,141.04,19.47,19.4728,2.7,3.083654038,0.734646826,,1.467034369,1.60652903,7.824909699
10/4/2018 8:31,38.1556,-121.68251,16.051179,127.1,92.8,8.525,14.47876701,20.40806952,7.58,-61.305,0.07,141.04,19.47,19.4732,2.7,3.083822596,0.734634443,,1.472502468,1.606824102,7.826170585
10/4/2018 8:31,38.1556,-121.68252,16.05746,127.1,92.765,8.52,14.47876701,20.40922916,7.58,-61.3,0.07,141.04,19.47,19.4737,2.7,3.083822596,0.734634443,,1.475635952,1.606824102,7.826170585
10/4/2018 8:31,38.1556,-121.68252,16.070022,127.1,92.72,8.52,14.47876701,20.40922916,7.58,-61.295,0.07,141.035,19.47,19.47425,2.7,3.084236216,0.734604058,,1.479257671,1.606824102,7.826170585
10/4/2018 8:31,38.1556,-121.68252,16.05746,127.1,92.675,8.515,14.4889586,20.40922916,7.58,-61.285,0.07,141.03,19.47,19.4748,2.7,3.084814173,0.734561602,,1.480410353,1.607484517,7.828992635
10/4/2018 8:31,38.1556,-121.68252,16.05746,127.1,92.63,8.51,14.4902622,20.41107091,7.58,-61.275,0.07,141.03,19.47,19.47515,2.7,3.08568827,0.734497399,,1.483435881,1.60756899,7.829353602
10/4/2018 8:31,38.1556,-121.68252,16.05746,127.1,92.585,8.505,14.4902622,20.41107091,7.58,-61.265,0.07,141.03,19.47,19.47525,2.7,3.086675767,0.73442487,,1.483435881,1.60756899,7.829353602
10/4/2018 8:31,38.1556,-121.68252,16.05746,127.1,92.55,8.5,14.50001797,20.41107091,7.58,-61.255,0.07,141.03,19.47,19.4754,2.7,3.087365803,0.734374194,,1.485931384,1.608201164,7.832054976
10/4/2018 8:31,38.1556,-121.68252,16.070022,127.1,92.53,8.5,14.52299692,20.41284734,7.58,-61.245,0.07,141.03,19.47,19.4756,2.7,3.087365803,0.734374194,,1.486632744,1.6096902,7.838417846
10/4/2018 8:31,38.1556,-121.68252,16.070022,127.1,92.51,8.5,14.55054663,20.41284734,7.58,-61.24,0.07,141.025,19.47,19.47585,2.71,3.102396405,0.733272008,,1.486632744,1.611475422,7.846046362
10/4/2018 8:31,38.1556,-121.68252,16.063741,127.1,92.495,8.5,14.57937329,20.41852315,7.58,-61.235,0.07,141.02,19.47,19.47605,2.73,3.120055143,0.731977523,,1.486632744,1.613343389,7.854028464
10/4/2018 8:31,38.1556,-121.68252,16.063741,127.15,92.495,8.5,14.61166012,20.42595345,7.58,-61.225,0.07,141.02,19.47,19.47615,2.745,3.123488489,0.731726223,,1.486469767,1.615435576,7.862968688
10/4/2018 8:31,38.1556,-121.68254,16.070022,127.2,92.495,8.5,14.61166012,20.43380019,7.58,-61.22,0.07005,141.02,19.47,19.47625,2.755,3.133814495,0.730971384,,1.488898408,1.615435576,7.862968688
10/4/2018 8:31,38.1556,-121.6826,16.070022,127.2,92.495,8.5,14.61166012,20.44079927,7.58,-61.215,0.0701,141.02,19.47,19.47635,2.765,3.1456096,0.730109365,,1.486469767,1.615435576,7.862968688
10/4/2018 8:31,38.1556,-121.68261,16.070022,127.2,92.495,8.5,14.61166012,20.44470229,7.58,-61.21,0.0701,141.02,19.47,19.47635,2.77,3.147757479,0.729952549,,1.483543139,1.615435576,7.862968688
10/4/2018 8:31,38.1556,-121.68261,16.063741,127.2,92.495,8.5,14.60864253,20.44717307,7.58,-61.205,0.0701,141.025,19.47,19.47635,2.77,3.14987768,0.729797815,,1.484180423,1.615240036,7.862133116
10/4/2018 8:31,38.1556,-121.68262,16.063741,127.2,92.495,8.5,14.59477706,20.4526035,7.58,-61.2,0.0701,141.03,19.47,19.4764,2.77,3.152886548,0.729578252,,1.486469767,1.614341553,7.858293767
10/4/2018 8:31,38.15561,-121.68262,16.070022,127.2,92.495,8.5,14.59477706,20.45216698,7.58,-61.195,0.0701,141.03,19.47,19.4764,2.77,3.156534485,0.729312175,,1.486469767,1.614341553,7.858293767
10/4/2018 8:31,38.15561,-121.68263,16.070022,127.2,92.495,8.5,14.59477706,20.46194249,7.58,-61.185,0.0701,141.03,19.47,19.4765,2.77,3.159204053,0.729117482,,1.488898408,1.614341553,7.858293767
10/4/2018 8:31,38.15561,-121.68263,16.076303,127.2,92.495,8.5,14.59477706,20.46194249,7.58,-61.18,0.0701,141.03,19.47,19.4767,2.77,3.159349626,0.729106868,,1.491928812,1.614341553,7.858293767
10/4/2018 8:31,38.15561,-121.68264,16.076303,127.2,92.5,8.5,14.60453223,20.45216698,7.58,-61.175,0.0701,141.03,19.47,19.4768,2.77,3.159602246,0.72908845,,1.486609064,1.614973689,7.860994975
10/4/2018 8:31,38.15561,-121.68264,16.070022,127.2,92.52,8.5,14.62080973,20.45216698,7.58,-61.17,0.0701,141.04,19.47,19.47685,2.77,3.159797777,0.729074194,,1.486609064,1.61602847,7.865502213
10/4/2018 8:31,38.15561,-121.68264,16.076303,127.2,92.54,8.5,14.63078361,20.45216698,7.58,-61.165,0.0701,141.055,19.47,19.47695,2.77,3.159834886,0.729071488,,1.486609064,1.616674778,7.868263983
10/4/2018 8:31,38.15561,-121.682645,16.076303,127.2,92.56,8.5,14.63966259,20.44542821,7.58,-61.16,0.0701,141.06,19.47,19.47705,2.765,3.159834886,0.729071488,,1.481955155,1.617250136,7.870722571
10/4/2018 8:31,38.15561,-121.682645,16.076303,127.2,92.59,8.505,14.64919722,20.45216698,7.58,-61.155,0.0701,141.065,19.47,19.47705,2.75,3.159834886,0.729071488,,1.486609064,1.61786798,7.87336271
10/4/2018 8:31,38.155615,-121.68265,16.082584,127.2,92.625,8.51,14.6533062,20.45307948,7.58,-61.15,0.0701,141.07,19.47,19.47705,2.74,3.159834886,0.729071488,,1.486609064,1.618134242,7.874500486
10/4/2018 8:31,38.15562,-121.68266,16.082584,127.2,92.655,8.51,14.66349936,20.45307948,7.58,-61.15,0.0701,141.07,19.47,19.4771,2.74,3.159834886,0.729071488,,1.481955155,1.618794758,7.877322972
10/4/2018 8:31,38.15562,-121.68268,16.088865,127.2,92.68,8.51,14.6533062,20.46462936,7.58,-61.15,0.0701,141.07,19.47,19.4771,2.74,3.159797777,0.729074194,,1.480569847,1.618134242,7.874500486
10/4/2018 8:31,38.15562,-121.68268,16.088865,127.2,92.695,8.515,14.64919722,20.46462936,7.58,-61.15,0.0701,141.075,19.47,19.47715,2.735,3.159797777,0.729074194,,1.480569847,1.61786798,7.87336271
10/4/2018 8:31,38.15562,-121.68269,16.095146,127.2,92.705,8.52,14.63966259,20.4720634,7.58,-61.145,0.0701,141.08,19.47,19.4773,2.73,3.159452391,0.729099376,,1.480569847,1.617250136,7.870722571
10/4/2018 8:31,38.15562,-121.6827,16.107708,127.2,92.72,8.52,14.63900412,20.4720634,7.58,-61.14,0.0701,141.08,19.47,19.47745,2.73,3.159452391,0.729099376,,1.478038823,1.617207467,7.87054024
10/4/2018 8:31,38.15562,-121.6827,16.126551,127.25,92.73,8.52,14.63900412,20.46462936,7.58,-61.14,0.0701,141.08,19.47,19.47755,2.73,3.153525618,0.729531738,,1.475692367,1.617207467,7.87054024
10/4/2018 8:31,38.15562,-121.68271,16.126551,127.3,92.73,8.52,14.64853875,20.45307948,7.58,-61.14,0.0701,141.085,19.47,19.47765,2.73,3.150810636,0.729729969,,1.474490235,1.617825311,7.873180379
10/4/2018 8:31,38.155615,-121.682725,16.126551,127.3,92.73,8.52,14.6533062,20.45307948,7.58,-61.14,0.0701,141.095,19.47,19.4777,2.73,3.142403126,0.730343496,,1.474490235,1.618134242,7.874500486
10/4/2018 8:31,38.15561,-121.68273,16.126551,127.3,92.73,8.52,14.66349936,20.45307948,7.58,-61.14,0.0701,141.1,19.47,19.47785,2.73,3.135345373,0.730859313,,1.475692367,1.618794758,7.877322972
10/4/2018 8:31,38.15561,-121.68275,16.139113,127.3,92.73,8.52,14.6734732,20.44740334,7.58,-61.14,0.0701,141.1,19.47,19.478,2.73,3.125499938,0.731579084,,1.474490235,1.619441063,7.880084729
10/4/2018 8:31,38.15561,-121.68275,16.151675,127.3,92.735,8.52,14.6734732,20.44740334,7.58,-61.14,0.0701,141.1,19.47,19.47805,2.73,3.121473638,0.731873673,,1.473673955,1.619441063,7.880084729
10/4/2018 8:31,38.15561,-121.682755,16.139113,127.3,92.74,8.52,14.6734732,20.44740334,7.58,-61.14,0.0701,141.1,19.47,19.4782,2.725,3.119604101,0.73201051,,1.472722558,1.619441063,7.880084729
10/4/2018 8:31,38.15561,-121.682765,16.151675,127.3,92.74,8.52,14.6734732,20.44740334,7.58,-61.14,0.0701,141.105,19.47,19.47835,2.72,3.1185593,0.732086993,,1.472722558,1.619441063,7.880084729
10/4/2018 8:31,38.155615,-121.68277,16.139113,127.3,92.745,8.52,14.67369312,20.46011143,7.58,-61.14,0.0701,141.11,19.47,19.4785,2.72,3.117265961,0.732181686,,1.471207007,1.619455314,7.880145625
10/4/2018 8:31,38.15562,-121.68277,16.145394,127.3,92.76,8.52,14.6782399,20.47683137,7.58,-61.14,0.0701,141.11,19.47,19.47875,2.72,3.115434178,0.732315817,,1.469998607,1.619749946,7.881404629
10/4/2018 8:31,38.15562,-121.68277,16.151675,127.3,92.78,8.52,14.68344689,20.48173642,7.58,-61.14,0.0701,141.115,19.47,19.47905,2.72,3.113977796,0.732422477,,1.469421221,1.620087359,7.882846444
