"","date","doy1998","dowy","month","water_year","inundation","inund_days","inund_factor","region","Q_sday","log_qsdy","WTmwk","sradmwk","chlorophyll","log_chla","station","latitude","longitude"
"171",2011-04-13,4851,195,4,2011,0,0,"none","upstream",43800,10.6873890963645,12.5774255952381,467.137142857143,4.17,1.42791603581071,"SHR",38.532,-121.528
"172",2011-04-13,4851,195,4,2011,0,0,"none","yolo",3543,8.17272910486547,15.076742876222,464.175714285714,16.4,2.79728133483015,"STTD",38.353,-121.643
"173",2011-04-13,4851,195,4,2011,0,0,"none","downstream",47200,10.7621491715736,13.1309523809524,432.122857142857,9.29,2.22893855282575,"D22",38.085,-121.739
"174",2011-04-19,4857,201,4,2011,0,0,"none","downstream",30900,10.3385114628858,14.0529761904762,416.832857142857,6.2,1.82454929205105,"657",38.152,-121.688
"175",2011-04-22,4860,204,4,2011,0,0,"none","upstream",37700,10.5374153734361,14.0167410714286,406.721428571429,3.18,1.15688119679209,"SHR",38.532,-121.528
"176",2011-04-22,4860,204,4,2011,0,0,"none","yolo",1385,7.23345541862144,18.5748917748918,410.48,10.15,2.3174737054878,"STTD",38.353,-121.643
"177",2011-12-14,5096,74,12,2012,0,0,"none","upstream",15200,9.62905070683437,9.00096726190476,231.28,1.99,0.688134638736401,"SHR",38.532,-121.528
"178",2011-12-14,5096,74,12,2012,0,0,"none","yolo",96,4.56434819146784,7.51696690406368,225.908571428571,4.33,1.4655675420144,"STTD",38.353,-121.643
"179",2011-12-19,5101,79,12,2012,0,0,"none","downstream",14800,9.60238245975221,8.59312925170068,216.891428571429,1.37,0.314810739840034,"D22",38.085,-121.739
"180",2011-12-19,5101,79,12,2012,0,0,"none","downstream",14800,9.60238245975221,8.59312925170068,216.891428571429,1.29,0.254642218373581,"EZ2",38.095,-121.741
"181",2011-12-29,5111,89,12,2012,0,0,"none","upstream",10700,9.27799902045,7.6239880952381,224.447142857143,4.29,1.45628673293993,"SHR",38.532,-121.528
"182",2011-12-29,5111,89,12,2012,0,0,"none","yolo",65,4.17438726989564,6.43491488916012,225.531428571429,8.53,2.14358936150359,"STTD",38.353,-121.643
"183",2012-01-10,5123,102,1,2012,0,0,"none","downstream",10200,9.23014299927236,8.94940476190476,240.647142857143,2.5,0.916290731874155,"657",38.152,-121.688
"184",2012-01-11,5124,103,1,2012,0,0,"none","upstream",11200,9.32366905728318,9.03477678571429,245.737142857143,4.18,1.43031124653666,"SHR",38.532,-121.528
"185",2012-01-11,5124,103,1,2012,0,0,"none","yolo",89,4.48863636973214,8.82747873244768,245.538571428571,3.86,1.35066718347674,"STTD",38.353,-121.643
"186",2012-01-19,5132,111,1,2012,0,0,"none","downstream",8810,9.08364271893022,8.46547619047619,236.642857142857,1.79,0.582215619852664,"D22",38.085,-121.739
"187",2012-01-19,5132,111,1,2012,0,0,"none","downstream",8810,9.08364271893022,8.46547619047619,236.642857142857,2.51,0.920282753143692,"EZ2",38.095,-121.741
"188",2012-01-24,5137,116,1,2012,0,0,"none","upstream",26400,10.1811192891344,7.99873511904762,147.734285714286,5.98,1.78842056796254,"SHR",38.532,-121.528
"189",2012-01-24,5137,116,1,2012,0,0,"none","yolo",82,4.40671924726425,7.77188066246285,157.368571428571,5.98,1.78842056796254,"STTD",38.353,-121.643
"190",2012-02-08,5152,131,2,2012,0,0,"none","upstream",13500,9.51044496442652,10.2348511904762,249.142857142857,3.64,1.29198368164865,"SHR",38.532,-121.528
"191",2012-02-08,5152,131,2,2012,0,0,"none","yolo",96,4.56434819146784,10.8869431643625,254.531428571429,7.05,1.95302761682418,"STTD",38.353,-121.643
"192",2012-02-15,5159,138,2,2012,0,0,"none","downstream",14000,9.5468126085974,10.9886904761905,252.74,2.21,0.792992515529661,"D22",38.085,-121.739
"193",2012-02-23,5167,146,2,2012,0,0,"none","upstream",11900,9.38429367909962,10.8849553571429,312.065714285714,6.19,1.8229350866965,"SHR",38.532,-121.528
"194",2012-03-07,5180,159,3,2012,0,0,"none","upstream",10300,9.23989917421773,11.2419642857143,351.24,4.93,1.5953389880546,"SHR",38.532,-121.528
"195",2012-03-07,5180,159,3,2012,0,0,"none","yolo",204,5.31811999384422,11.8840576627673,365.611428571429,15.38,2.7330679640775,"STTD",38.353,-121.643
"196",2012-03-16,5189,168,3,2012,0,0,"none","downstream",21000,9.95227771670556,12.1789502164502,224.23,1.63,0.488580014818671,"D22",38.085,-121.739
"197",2012-03-16,5189,168,3,2012,0,0,"none","downstream",21000,9.95227771670556,12.1789502164502,224.23,1.7,0.53062825106217,"EZ2",38.095,-121.741
"198",2012-03-20,5193,172,3,2012,0,0,"none","downstream",34200,10.4399809230507,12.039880952381,264.782857142857,2.7,0.993251773010283,"657",38.152,-121.688
"199",2012-03-22,5195,174,3,2012,0,0,"none","upstream",21800,9.98966524877718,11.5863988095238,299.837142857143,2.3,0.832909122935104,"SHR",38.532,-121.528
"200",2012-03-22,5195,174,3,2012,0,0,"none","yolo",142,4.95582705760126,13.4428571428571,306.077142857143,3.65,1.2947271675944,"STTD",38.353,-121.643
"201",2012-04-04,5208,187,4,2012,0,0,"none","upstream",27000,10.2035921449865,12.309915726817,388.89,1.92,0.65232518603969,"SHR",38.532,-121.528
"202",2012-04-04,5208,187,4,2012,0,0,"none","yolo",150,5.01063529409626,14.4953917050691,368.731428571429,4.59,1.52388002407245,"STTD",38.353,-121.643
"203",2012-04-11,5215,194,4,2012,0,0,"none","downstream",17300,9.75846178048587,13.6419466403162,428.427142857143,1.3,0.262364264467491,"657",38.152,-121.688
"204",2012-04-13,5217,196,4,2012,0,0,"none","downstream",24100,10.0899671194787,13.9163514022209,371.861428571429,1.4,0.336472236621213,"D22",38.085,-121.739
"205",2012-04-16,5220,199,4,2012,0,0,"none","upstream",31300,10.3513733765282,13.411944124424,346.448571428571,2.35,0.854415328156068,"SHR",38.532,-121.528
"206",2012-04-16,5220,199,4,2012,0,0,"none","yolo",158,5.06259503302697,16.0233171695344,358.528571428571,7.8,2.05412373369555,"STTD",38.353,-121.643
"207",2012-05-02,5236,215,5,2012,0,0,"none","upstream",18000,9.7981270368783,17.3092932382175,471.982857142857,2.96,1.08518926833597,"SHR",38.532,-121.528
"208",2012-05-02,5236,215,5,2012,0,0,"none","yolo",335,5.81413053182507,21.4611092824226,459.877142857143,10.79,2.37861977927004,"STTD",38.353,-121.643
"209",2012-12-04,5452,65,12,2013,1,1,"short","downstream",55100,10.916904995141,13.1964285714286,114.802857142857,2.4,0.8754687373539,"657",38.152,-121.688
"210",2012-12-06,5454,67,12,2013,1,1,"short","downstream",54600,10.907789161733,13.2047619047619,113.581428571429,4.69999980926514,1.54756246813413,"16",38.089,-121.743
"211",2012-12-06,5454,67,12,2013,1,1,"short","downstream",54600,10.907789161733,13.2047619047619,113.581428571429,5.69999980926514,1.74046614137825,"34",38.158,-121.686
"212",2012-12-10,5458,71,12,2013,1,5,"short","downstream",42600,10.6596095322575,12.8059523809524,180.192857142857,0.93,-0.0725706928348354,"D22",38.085,-121.739
"213",2012-12-12,5460,73,12,2013,0,0,"none","upstream",31100,10.3449630981673,11.7134970238095,207.718571428571,1.48,0.392042087776024,"SHR",38.532,-121.528
"214",2012-12-12,5460,73,12,2013,0,0,"none","yolo",3812,8.24590926477409,12.0534298000136,212.451428571429,4.04,1.39624469197306,"STTD",38.353,-121.643
"215",2012-12-27,5475,88,12,2013,1,4,"short","upstream",61900,11.0332754586727,8.4528125,141.564285714286,2.44,0.89199803930511,"SHR",38.532,-121.528
"216",2012-12-27,5475,88,12,2013,1,4,"short","yolo",15596,9.65476975010249,7.81907405298963,147.24,2.95,1.08180517035173,"STTD",38.353,-121.643
"217",2013-01-03,5482,95,1,2013,0,0,"none","upstream",29000,10.2750511089686,7.66224702380952,229.175714285714,1.19,0.173953307123438,"SHR",38.532,-121.528
"218",2013-01-03,5482,95,1,2013,0,0,"none","yolo",3097,8.0381891799732,6.82854338127786,229.814285714286,1.72,0.542324290825362,"STTD",38.353,-121.643
"219",2013-01-08,5487,100,1,2013,0,0,"none","upstream",20500,9.9281801651265,7.4908630952381,196.278571428571,1.23,0.207014169384326,"SHR",38.532,-121.528
"220",2013-01-08,5487,100,1,2013,0,0,"none","yolo",86,4.45434729625351,7.05297619047619,203.94,4.71,1.54968790802833,"STTD",38.353,-121.643
"221",2013-01-15,5494,107,1,2013,0,0,"none","downstream",19700,9.88837391472608,7.47321428571428,212.887142857143,2,0.693147180559945,"657",38.152,-121.688
"222",2013-01-18,5497,110,1,2013,0,0,"none","upstream",16000,9.68034400122192,6.77553571428572,242.16,1.32,0.27763173659828,"SHR",38.532,-121.528
"223",2013-01-18,5497,110,1,2013,0,0,"none","yolo",96,4.56434819146784,5.88630952380952,247.397142857143,4.84,1.57691472072854,"STTD",38.353,-121.643
"224",2013-01-22,5501,114,1,2013,0,0,"none","downstream",14000,9.5468126085974,6.89301587301587,253.027142857143,1.24,0.215111379616945,"D22",38.085,-121.739
"225",2013-01-24,5503,116,1,2013,0,0,"none","upstream",15000,9.61580548008435,7.59337797619048,237.85,1.76,0.56531380905006,"SHR",38.532,-121.528
"226",2013-01-24,5503,116,1,2013,0,0,"none","yolo",94,4.54329478227,7.52857142857143,240.555714285714,6.62,1.89009536994892,"STTD",38.353,-121.643
"227",2013-01-24,5503,116,1,2013,0,0,"none","downstream",15500,9.64859530290734,7.23670634920635,223.14,2.69999992847442,0.993251746519328,"16",38.089,-121.743
"228",2013-01-24,5503,116,1,2013,0,0,"none","downstream",15500,9.64859530290734,7.23670634920635,223.14,3.09999990463257,1.13140208072741,"34",38.158,-121.686
"229",2013-01-30,5509,122,1,2013,0,0,"none","upstream",17000,9.74096862303835,9.36462797619048,226.337142857143,1.7,0.53062825106217,"SHR",38.532,-121.528
"230",2013-01-30,5509,122,1,2013,0,0,"none","yolo",91,4.51085950651685,10.6357142857143,229.264285714286,7.37,1.99741770620125,"STTD",38.353,-121.643
"231",2013-02-08,5518,131,2,2013,0,0,"none","upstream",15300,9.63560810738053,9.88041666666668,267.215714285714,2.48,0.908258560176891,"SHR",38.532,-121.528
"232",2013-02-08,5518,131,2,2013,0,0,"none","yolo",147,4.99043258677874,11.3797619047619,272.302857142857,5.98,1.78842056796254,"STTD",38.353,-121.643
"233",2013-02-13,5523,136,2,2013,0,0,"none","upstream",13700,9.52515111181622,9.61572916666667,298.672857142857,2.8,1.02961941718116,"SHR",38.532,-121.528
"234",2013-02-13,5523,136,2,2013,0,0,"none","yolo",101,4.61512051684126,10.472619047619,305.081428571429,5.55,1.71379792775834,"STTD",38.353,-121.643
"235",2013-02-20,5530,143,2,2013,0,0,"none","downstream",14800,9.60238245975221,10.5928571428572,296.754285714286,2.5,0.916290731874155,"16",38.089,-121.743
"236",2013-02-20,5530,143,2,2013,0,0,"none","downstream",14800,9.60238245975221,10.5928571428572,296.754285714286,4.29999971389771,1.4586149561641,"34",38.158,-121.686
"237",2013-02-21,5531,144,2,2013,0,0,"none","downstream",13400,9.503009985939,10.7017857142857,300.734285714286,1.34,0.29266961396282,"D22",38.085,-121.739
"238",2013-02-22,5532,145,2,2013,0,0,"none","upstream",12200,9.40919123072135,10.5055952380953,304.61,2.31,0.837247524533702,"SHR",38.532,-121.528
"239",2013-02-22,5532,145,2,2013,0,0,"none","yolo",95,4.55387689160054,11.6142857142857,306.012857142857,5.98,1.78842056796254,"STTD",38.353,-121.643
"240",2013-02-26,5536,149,2,2013,0,0,"none","downstream",10200,9.23014299927236,10.6726190476191,344.444285714286,2.3,0.832909122935104,"657",38.152,-121.688
"241",2013-02-27,5537,150,2,2013,0,0,"none","upstream",11400,9.34136863438259,10.1773660714286,343.744285714286,2.29,0.828551817566148,"SHR",38.532,-121.528
"242",2013-02-27,5537,150,2,2013,0,0,"none","yolo",137,4.91998092582813,11.0738095238095,349.808571428571,13.03,2.56725439113675,"STTD",38.353,-121.643
"243",2013-03-06,5544,157,3,2013,0,0,"none","upstream",10900,9.29651806821724,12.3103571428571,296.301428571429,2.79,1.02604159583327,"SHR",38.532,-121.528
"244",2013-03-06,5544,157,3,2013,0,0,"none","yolo",234,5.4553211153577,13.810119047619,293.632857142857,13.56,2.60712428251225,"STTD",38.353,-121.643
"245",2013-03-06,5544,157,3,2013,0,0,"none","yolo",234,5.4553211153577,13.810119047619,293.632857142857,24.99,3.21847574484686,"LIS",38.475,-121.589
"246",2013-03-13,5551,164,3,2013,0,0,"none","upstream",14100,9.55393007636626,12.8801488095238,404.284285714286,2.6,0.955511445027436,"SHR",38.532,-121.528
"247",2013-03-13,5551,164,3,2013,0,0,"none","yolo",420,6.04025471127741,14.775698757764,407.808571428571,21.47,3.06665661189069,"STTD",38.353,-121.643
"248",2013-03-13,5551,164,3,2013,0,0,"none","yolo",420,6.04025471127741,14.775698757764,407.808571428571,33.96,3.52518336144315,"LIS",38.475,-121.589
"249",2013-03-20,5558,171,3,2013,0,0,"none","upstream",12700,9.44935727244668,14.6185416666667,365.562857142857,5.45,1.69561560867515,"SHR",38.532,-121.528
"250",2013-03-20,5558,171,3,2013,0,0,"none","yolo",469,6.15060276844628,17.3869047619048,373.662857142857,19.86,2.98870765861703,"STTD",38.353,-121.643
"251",2013-03-20,5558,171,3,2013,0,0,"none","yolo",469,6.15060276844628,17.3869047619048,373.662857142857,44.11,3.78668651411685,"LIS",38.475,-121.589
"252",2013-03-22,5560,173,3,2013,0,0,"none","downstream",10800,9.28730141311231,15.1339285714286,385.964285714286,3.46,1.24126858906963,"D22",38.085,-121.739
"253",2013-03-26,5564,177,3,2013,0,0,"none","downstream",9170,9.12369256525051,14.7190476190476,393.5,4,1.38629436111989,"657",38.152,-121.688
"254",2013-03-27,5565,178,3,2013,0,0,"none","downstream",9170,9.12369256525051,14.5845238095238,402.615714285714,4.19999980926514,1.43508447987626,"16",38.089,-121.743
"255",2013-03-27,5565,178,3,2013,0,0,"none","downstream",9170,9.12369256525051,14.5845238095238,402.615714285714,2.39999985694885,0.875468677749252,"34",38.158,-121.686
"256",2013-04-03,5572,185,4,2013,0,0,"none","upstream",16000,9.68034400122192,16.2146875,337.931428571429,21.68,3.07639017657145,"SHR",38.532,-121.528
"257",2013-04-03,5572,185,4,2013,0,0,"none","yolo",398,5.98645200528444,18.3511904761905,339.494285714286,8.67,2.15986879079245,"STTD",38.353,-121.643
"258",2013-04-03,5572,185,4,2013,0,0,"none","yolo",398,5.98645200528444,18.3511904761905,339.494285714286,11.75,2.46385324059017,"LIS",38.475,-121.589
"259",2013-04-15,5584,197,4,2013,0,0,"none","upstream",12100,9.40096073158483,16.622931547619,467.052857142857,4.83,1.57484646766448,"SHR",38.532,-121.528
"260",2013-04-15,5584,197,4,2013,0,0,"none","yolo",369,5.91079664404053,18.4863095238095,471.424285714286,8.58,2.14943391349987,"STTD",38.353,-121.643
"261",2013-04-15,5584,197,4,2013,0,0,"none","yolo",369,5.91079664404053,18.4863095238095,471.424285714286,15.91,2.7669478423497,"LIS",38.475,-121.589
"262",2013-04-22,5591,204,4,2013,0,0,"none","downstream",4080,8.31385226739821,16.8797619047619,504.02,8.12,2.09433015417359,"D22",38.085,-121.739
"263",2013-04-22,5591,204,4,2013,0,0,"none","downstream",4080,8.31385226739821,16.8797619047619,504.02,13.46,2.59972232421658,"EZ2",38.095,-121.741
"264",2013-04-23,5592,205,4,2013,0,0,"none","downstream",1700,7.43838353004431,17.0422619047619,507.084285714286,5.6,1.7227665977411,"657",38.152,-121.688
"265",2013-04-29,5598,211,4,2013,0,0,"none","upstream",11000,9.30565055178051,19.6267857142857,517.675714285714,6.51,1.87333945622048,"SHR",38.532,-121.528
"266",2013-04-29,5598,211,4,2013,0,0,"none","yolo",689,6.53524127101366,20.2696428571429,515.928571428571,19.5,2.9704144655697,"STTD",38.353,-121.643
"267",2013-04-29,5598,211,4,2013,0,0,"none","yolo",689,6.53524127101366,20.2696428571429,515.928571428571,28.09,3.33541364111615,"LIS",38.475,-121.589
"268",2013-05-01,5600,213,5,2013,0,0,"none","downstream",8830,9.08591029359801,18.6410714285714,498.075714285714,3.29999995231628,1.19392245402282,"16",38.089,-121.743
"269",2013-05-01,5600,213,5,2013,0,0,"none","downstream",8830,9.08591029359801,18.6410714285714,498.075714285714,3.19999980926514,1.16315075020104,"34",38.158,-121.686
"270",2013-12-11,5824,71,12,2014,0,0,"none","downstream",5320,8.57922858233569,9.04583333333333,204.008571428571,1.51,0.412109650826833,"D22",38.085,-121.739
"271",2013-12-11,5824,71,12,2014,0,0,"none","downstream",5320,8.57922858233569,9.04583333333333,204.008571428571,1.84,0.609765571620894,"EZ2",38.095,-121.741
"272",2013-12-17,5830,77,12,2014,0,0,"none","upstream",7860,8.96954188542325,6.74784226190476,243.284285714286,2,0.693147180559945,"SHR",38.532,-121.528
"273",2013-12-17,5830,77,12,2014,0,0,"none","yolo",83,4.4188406077966,5.44166666666667,246.442857142857,6.75,1.90954250488444,"LIS",38.475,-121.589
"274",2013-12-18,5831,78,12,2014,0,0,"none","yolo",84,4.43081679884331,5.67083333333333,241.502857142857,2.99,1.0952733874026,"STTD",38.353,-121.643
"275",2014-01-02,5846,94,1,2014,0,0,"none","yolo",86,4.45434729625351,7.39653273809524,233.215714285714,13.24,2.58324255050886,"STTD",38.353,-121.643
"276",2014-01-02,5846,94,1,2014,0,0,"none","yolo",86,4.45434729625351,7.39653273809524,233.215714285714,8.76,2.1701959049483,"LIS",38.475,-121.589
"277",2014-01-03,5847,95,1,2014,0,0,"none","upstream",7630,8.9398431242785,8.45114583333333,232.057142857143,1.87,0.625938430866495,"SHR",38.532,-121.528
"278",2014-01-08,5852,100,1,2014,0,0,"none","yolo",89,4.48863636973214,7.79934523809524,218.582857142857,6.47,1.86717610851281,"LIS",38.475,-121.589
"279",2014-01-10,5854,102,1,2014,0,0,"none","downstream",4530,8.41847721847708,8.77280366692131,208.82,1.65,0.500775287912489,"D22",38.085,-121.739
"280",2014-01-10,5854,102,1,2014,0,0,"none","downstream",4530,8.41847721847708,8.77280366692131,208.82,2.8,1.02961941718116,"EZ2",38.095,-121.741
"281",2014-01-14,5858,106,1,2014,0,0,"none","upstream",6450,8.77183540978982,8.85943906641604,200.535714285714,2.27,0.819779831493311,"SHR",38.532,-121.528
"282",2014-01-14,5858,106,1,2014,0,0,"none","downstream",3790,8.24012129807647,9.09940476190476,209.244285714286,3.5,1.25276296849537,"657",38.152,-121.688
"283",2014-01-15,5859,107,1,2014,0,0,"none","yolo",146,4.98360662170834,8.31994047619048,211.77,7.2,1.97408102602201,"STTD",38.353,-121.643
"284",2014-01-15,5859,107,1,2014,0,0,"none","yolo",146,4.98360662170834,8.31994047619048,211.77,7.28,1.98513086220859,"LIS",38.475,-121.589
"285",2014-01-21,5865,113,1,2014,0,0,"none","yolo",253,5.53338948872752,8.89602678571429,265.461428571429,9.08,2.2060741926132,"LIS",38.475,-121.589
"286",2014-01-28,5872,120,1,2014,0,0,"none","upstream",5790,8.66388757056704,9.77653273809524,252.954285714286,5.72,1.74396880539171,"SHR",38.532,-121.528
"287",2014-01-29,5873,121,1,2014,0,0,"none","yolo",374,5.92425579741453,9.72065476190477,230.674285714286,10.83,2.3823200610129,"STTD",38.353,-121.643
"288",2014-01-29,5873,121,1,2014,0,0,"none","yolo",374,5.92425579741453,9.72065476190477,230.674285714286,11.11,2.40784560365154,"LIS",38.475,-121.589
"289",2014-01-31,5875,123,1,2014,0,0,"none","downstream",5540,8.61974977974133,10.4678571428571,210.237142857143,2.59999990463257,0.955511408347655,"16",38.089,-121.743
"290",2014-01-31,5875,123,1,2014,0,0,"none","downstream",5540,8.61974977974133,10.4678571428571,210.237142857143,2.59999990463257,0.955511408347655,"34",38.158,-121.686
"291",2014-02-04,5879,127,2,2014,0,0,"none","yolo",262,5.5683445037611,11.0327232142857,189.692857142857,8.97,2.1938856760707,"LIS",38.475,-121.589
"292",2014-02-10,5885,133,2,2014,0,0,"none","downstream",18500,9.82552601106642,10.7714285714286,143.771428571429,2.2,0.78845736036427,"D22",38.085,-121.739
"293",2014-02-10,5885,133,2,2014,0,0,"none","downstream",18500,9.82552601106642,10.7714285714286,143.771428571429,2.54,0.932164081030445,"EZ2",38.095,-121.741
"294",2014-02-11,5886,134,2,2014,0,0,"none","upstream",22800,10.0345158149425,10.3972767857143,117.555714285714,8.12,2.09433015417359,"SHR",38.532,-121.528
"295",2014-02-11,5886,134,2,2014,0,0,"none","downstream",21200,9.9617564606601,10.8636904761905,143.262857142857,5.3,1.66770682055808,"657",38.152,-121.688
"296",2014-02-12,5887,135,2,2014,0,0,"none","yolo",100,4.60517018598809,11.2541369047619,140.502857142857,8.19,2.10291389786498,"STTD",38.353,-121.643
"297",2014-02-12,5887,135,2,2014,0,0,"none","yolo",100,4.60517018598809,11.2541369047619,140.502857142857,11.96,2.48156774852249,"LIS",38.475,-121.589
"298",2014-02-18,5893,141,2,2014,0,0,"none","yolo",100,4.60517018598809,14.0394494047619,265.857142857143,9.16,2.21484617868604,"LIS",38.475,-121.589
"299",2014-02-24,5899,147,2,2014,0,0,"none","upstream",7180,8.87905466204227,13.037125783208,352.511428571429,5.53,1.71018781553424,"SHR",38.532,-121.528
"300",2014-02-24,5899,147,2,2014,0,0,"none","yolo",97,4.57471097850338,14.0995535714286,351.975714285714,8.52,2.14241634084122,"STTD",38.353,-121.643
"301",2014-02-24,5899,147,2,2014,0,0,"none","yolo",97,4.57471097850338,14.0995535714286,351.975714285714,14.31,2.66095859356836,"LIS",38.475,-121.589
"302",2014-03-06,5909,157,3,2014,0,0,"none","yolo",112,4.71849887129509,14.3654464285714,236.17,13.24,2.58324255050886,"LIS",38.475,-121.589
"303",2014-03-06,5909,157,3,2014,0,0,"none","downstream",22100,10.0033328875058,13.9422398190045,236.624285714286,3.19999980926514,1.16315075020104,"16",38.089,-121.743
"304",2014-03-06,5909,157,3,2014,0,0,"none","downstream",22100,10.0033328875058,13.9422398190045,236.624285714286,3.5,1.25276296849537,"34",38.158,-121.686
"305",2014-03-10,5913,161,3,2014,0,0,"none","downstream",19100,9.85744361403472,14.0633991008991,303.01,1.11,0.104360015324243,"D22",38.085,-121.739
"306",2014-03-11,5914,162,3,2014,0,0,"none","downstream",16500,9.71111565988867,14.2020895770896,329.427142857143,2.3,0.832909122935104,"657",38.152,-121.688
"307",2014-03-12,5915,163,3,2014,0,0,"none","upstream",22300,10.0123419574482,14.0452426378446,335.504285714286,3.96,1.37624402526639,"SHR",38.532,-121.528
"308",2014-03-12,5915,163,3,2014,0,0,"none","yolo",107,4.67282883446191,15.6407738095238,355.158571428571,6.56,1.880990602956,"STTD",38.353,-121.643
"309",2014-03-12,5915,163,3,2014,0,0,"none","yolo",107,4.67282883446191,15.6407738095238,355.158571428571,14.95,2.7047112998367,"LIS",38.475,-121.589
"310",2014-03-18,5921,169,3,2014,0,0,"none","yolo",116,4.75359019110636,15.9058333333333,407.995714285714,9.83,2.28543893415908,"LIS",38.475,-121.589
"311",2014-03-25,5928,176,3,2014,0,0,"none","upstream",7090,8.86644061952617,16.3620238095238,431.974285714286,16.45,2.80032547721138,"SHR",38.532,-121.528
"312",2014-03-25,5928,176,3,2014,0,0,"none","yolo",210,5.34710753071747,17.2948106203007,416.587142857143,10.51,2.35232718488886,"STTD",38.353,-121.643
"313",2014-03-25,5928,176,3,2014,0,0,"none","yolo",210,5.34710753071747,17.2948106203007,416.587142857143,13.67,2.61520365073586,"LIS",38.475,-121.589
"314",2014-04-07,5941,189,4,2014,0,0,"none","upstream",10900,9.29651806821724,13.426875,370.332857142857,4.25,1.44691898293633,"SHR",38.532,-121.528
"315",2014-04-07,5941,189,4,2014,0,0,"none","yolo",124,4.82028156560504,15.3551359649123,378.811428571429,5.66,1.73342389221509,"LIS",38.475,-121.589
"316",2014-04-07,5941,189,4,2014,0,0,"none","yolo",124,4.82028156560504,15.3551359649123,378.811428571429,6.77,1.91250108692418,"STTD",38.353,-121.643
"317",2014-04-07,5941,189,4,2014,0,0,"none","downstream",10900,9.29651806821724,14.5720238095238,384.688571428571,2.5,0.916290731874155,"16",38.089,-121.743
"318",2014-04-07,5941,189,4,2014,0,0,"none","downstream",10900,9.29651806821724,14.5720238095238,384.688571428571,2.29999995231628,0.832909102203052,"34",38.158,-121.686
"319",2014-04-08,5942,190,4,2014,0,0,"none","yolo",132,4.88280192258637,15.9500764411027,413.958571428571,5.51,1.70656462316482,"LIS",38.475,-121.589
"320",2014-04-09,5943,191,4,2014,0,0,"none","downstream",7590,8.93458687038968,14.7678571428571,417.538571428571,2.25,0.810930216216329,"D22",38.085,-121.739
"321",2014-04-09,5943,191,4,2014,0,0,"none","downstream",7590,8.93458687038968,14.7678571428571,417.538571428571,8.33,2.11986345617875,"EZ2",38.095,-121.741
"322",2014-04-22,5956,204,4,2014,0,0,"none","yolo",344,5.8406416573734,20.7870982142857,447.275714285714,14.52,2.67552700939665,"LIS",38.475,-121.589
"323",2014-04-24,5958,206,4,2014,0,0,"none","upstream",6000,8.69951474821019,20.1068601190476,441.288571428571,1.85,0.615185639090233,"SHR",38.532,-121.528
"324",2014-04-25,5959,207,4,2014,0,0,"none","yolo",372,5.91889385427315,19.8396726190476,398.995714285714,3.46,1.24126858906963,"STTD",38.353,-121.643
"325",2014-12-17,6195,77,12,2015,0,0,"none","upstream",49500,10.8097279485568,12.0916071428571,123.367142857143,1.41,0.343589704390077,"SHR",38.532,-121.528
"326",2014-12-17,6195,77,12,2015,0,0,"none","downstream",50500,10.8297286152635,12.6471384205856,130.092857142857,1.5,0.405465108108164,"D22",38.085,-121.739
"327",2014-12-18,6196,78,12,2015,0,0,"none","yolo",4479,8.4071550862073,11.8591517857143,138.971428571429,1.82,0.598836501088704,"STTD",38.353,-121.643
"328",2014-12-18,6196,78,12,2015,0,0,"none","yolo",4479,8.4071550862073,11.8591517857143,138.971428571429,1.67,0.512823626428664,"LIS",38.475,-121.589
"329",2014-12-18,6196,78,12,2015,0,0,"none","downstream",47900,10.776870783399,12.3548765158237,133.394285714286,6.79999971389771,1.91692257010819,"16",38.089,-121.743
"330",2014-12-18,6196,78,12,2015,0,0,"none","downstream",47900,10.776870783399,12.3548765158237,133.394285714286,6.09999990463257,1.80828875554526,"34",38.158,-121.686
"331",2014-12-29,6207,89,12,2015,0,0,"none","upstream",22200,10.0078475678604,11.1315625,232.652857142857,0.82,-0.198450938723838,"SHR",38.532,-121.528
"332",2014-12-30,6208,90,12,2015,0,0,"none","yolo",2867,7.96102146588337,10.0256676587302,237.754285714286,2.82,1.03673688495002,"STTD",38.353,-121.643
"333",2014-12-30,6208,90,12,2015,0,0,"none","yolo",2867,7.96102146588337,10.0256676587302,237.754285714286,2.44,0.89199803930511,"LIS",38.475,-121.589
"334",2015-01-08,6217,100,1,2015,0,0,"none","yolo",282,5.64190707093811,6.43014880952381,246.49,5.66,1.73342389221509,"LIS",38.475,-121.589
"335",2015-01-15,6224,107,1,2015,0,0,"none","upstream",8790,9.08136999067922,10.1978125,217.545714285714,1.24,0.215111379616945,"SHR",38.532,-121.528
"336",2015-01-16,6225,108,1,2015,0,0,"none","yolo",244,5.4971682252932,10.0538521303258,204.288571428571,9.76,2.278292400425,"STTD",38.353,-121.643
"337",2015-01-16,6225,108,1,2015,0,0,"none","yolo",244,5.4971682252932,10.0538521303258,204.288571428571,19.74,2.98264703400534,"LIS",38.475,-121.589
"338",2015-01-16,6225,108,1,2015,0,0,"none","downstream",6590,8.79330862749655,9.35595238095239,195.37,0.37,-0.994252273343867,"D22",38.085,-121.739
"339",2015-01-16,6225,108,1,2015,0,0,"none","downstream",6590,8.79330862749655,9.35595238095239,195.37,0.56,-0.579818495252942,"EZ2",38.095,-121.741
