Timestamp_PST,Date,Time,ID,Site,site_no,Rep,CI_svc,CI_sat,SS665_svc,SS665_sat,CIcyano_svc,CIcyano_sat,mci_sat,Depth,Temp_mean,Cond_mean,SpC_mean,Sal_mean,pH_mean,Chl_mean,BGA_mean,FDOM_mean,Press_mean,DO_mean,Turb_mean,chla_ug_L,chla_rmk,phaeo_ug_L,phaeo_rmk,SS_mass_recvrd_g,SSC_mg_L,SSC_rmk,LOI_mg_L,LOI_rmk,DOC_mg_L,DOC_rmk,UV_slope_ratio,UV_slope_ratio_rmk,A254_AU_cm,A254_rmk,A280_AU_cm,A280_rmk,A370_AU_cm,A370_rmk,A412_AU_cm,A412_rmk,A440_AU_cm,A440_rmk,Sag_275-295_nm,Sag_275-295_rmk,Sag_290-350_nm,Sag_290-350_rmk,Sag_350-400_nm,Sag_350-400_rmk,Sag_412-676_nm,Sag_412-676_rmk,Peak_A_RU,Peak_A_rmk,Peak_B_RU,Peak_B_rmk,Peak_C_RU,Peak_C_rmk,Peak_D_RU,Peak_D_rmk,Peak_M_RU,Peak_M_rmk,Peak_N_RU,Peak_N_rmk,Peak_T_RU,Peak_T_rmk,Peak_fDOM_RU,Peak_fDOM_rmk,FI,FI_rmk,HIX,HIX_rmk
2022-08-03 09:50:00 PST,2022-08-03T07:00:00Z,9:50:00,P3S1_spec2,P3S1,3.8014E+14,spec2,0.011350722,0.011790422,0.002272083,0.001887537,0.011350722,0.011790422,0.019318843,0.6,23.78654615,625.8761538,640.7253846,0.31,9.789538462,6.641076923,4.779846154,31.09446154,0.8011,9.971461538,16.127,94.2,NA,4.4,NA,0.0097,5,NA,2,NA,3.5,NA,2.5,NA,0.089,NA,0.065,NA,0.0142,NA,0.0071,NA,0.0046,E,0.0178,NA,0.017,NA,0.0165,NA,0.0159,NA,0.6726,NA,0.089,NA,0.321,NA,0.1504,NA,0.3459,NA,0.2713,NA,0.2069,NA,0.249,NA,1.511,NA,0.8265,NA
2022-08-03 09:50:00 PST,2022-08-03T07:00:00Z,9:50:00,P3S1_spec3,P3S1,3.8014E+14,spec3,0.011472817,0.011790422,0.00230985,0.001887537,0.011472817,0.011790422,0.019318843,0.6,23.78654615,625.8761538,640.7253846,0.31,9.789538462,6.641076923,4.779846154,31.09446154,0.8011,9.971461538,16.127,94.2,NA,4.4,NA,0.0097,5,NA,2,NA,3.5,NA,2.5,NA,0.089,NA,0.065,NA,0.0142,NA,0.0071,NA,0.0046,E,0.0178,NA,0.017,NA,0.0165,NA,0.0159,NA,0.6726,NA,0.089,NA,0.321,NA,0.1504,NA,0.3459,NA,0.2713,NA,0.2069,NA,0.249,NA,1.511,NA,0.8265,NA
2022-08-03 09:50:00 PST,2022-08-03T07:00:00Z,9:50:00,P3S1_spec1,P3S1,3.8014E+14,spec1,0.011953287,0.011790422,0.002340346,0.001887537,0.011953287,0.011790422,0.019318843,0.7,23.77716667,625.6,640.5833333,0.31,9.78,6.326666667,4.705,31.16833333,0.990166667,9.878333333,18.83833333,94.2,NA,4.4,NA,0.0097,5,NA,2,NA,3.5,NA,2.5,NA,0.089,NA,0.065,NA,0.0142,NA,0.0071,NA,0.0046,E,0.0178,NA,0.017,NA,0.0165,NA,0.0159,NA,0.6726,NA,0.089,NA,0.321,NA,0.1504,NA,0.3459,NA,0.2713,NA,0.2069,NA,0.249,NA,1.511,NA,0.8265,NA
2022-08-03 09:50:00 PST,2022-08-03T07:00:00Z,9:50:00,P3S1_spec2,P3S1,3.8014E+14,spec2,0.011350722,0.011790422,0.002272083,0.001887537,0.011350722,0.011790422,0.019318843,0.7,23.77716667,625.6,640.5833333,0.31,9.78,6.326666667,4.705,31.16833333,0.990166667,9.878333333,18.83833333,94.2,NA,4.4,NA,0.0097,5,NA,2,NA,3.5,NA,2.5,NA,0.089,NA,0.065,NA,0.0142,NA,0.0071,NA,0.0046,E,0.0178,NA,0.017,NA,0.0165,NA,0.0159,NA,0.6726,NA,0.089,NA,0.321,NA,0.1504,NA,0.3459,NA,0.2713,NA,0.2069,NA,0.249,NA,1.511,NA,0.8265,NA
2022-08-03 09:50:00 PST,2022-08-03T07:00:00Z,9:50:00,P3S1_spec3,P3S1,3.8014E+14,spec3,0.011472817,0.011790422,0.00230985,0.001887537,0.011472817,0.011790422,0.019318843,0.7,23.77716667,625.6,640.5833333,0.31,9.78,6.326666667,4.705,31.16833333,0.990166667,9.878333333,18.83833333,94.2,NA,4.4,NA,0.0097,5,NA,2,NA,3.5,NA,2.5,NA,0.089,NA,0.065,NA,0.0142,NA,0.0071,NA,0.0046,E,0.0178,NA,0.017,NA,0.0165,NA,0.0159,NA,0.6726,NA,0.089,NA,0.321,NA,0.1504,NA,0.3459,NA,0.2713,NA,0.2069,NA,0.249,NA,1.511,NA,0.8265,NA
2022-08-03 09:50:00 PST,2022-08-03T07:00:00Z,9:50:00,P3S1_spec1,P3S1,3.8014E+14,spec1,0.011953287,0.011790422,0.002340346,0.001887537,0.011953287,0.011790422,0.019318843,0.8,23.76971429,625.5857143,640.6428571,0.31,9.78,6.575714286,4.414285714,31.24714286,1.136,9.848571429,15.41857143,94.2,NA,4.4,NA,0.0097,5,NA,2,NA,3.5,NA,2.5,NA,0.089,NA,0.065,NA,0.0142,NA,0.0071,NA,0.0046,E,0.0178,NA,0.017,NA,0.0165,NA,0.0159,NA,0.6726,NA,0.089,NA,0.321,NA,0.1504,NA,0.3459,NA,0.2713,NA,0.2069,NA,0.249,NA,1.511,NA,0.8265,NA
2022-08-03 09:50:00 PST,2022-08-03T07:00:00Z,9:50:00,P3S1_spec2,P3S1,3.8014E+14,spec2,0.011350722,0.011790422,0.002272083,0.001887537,0.011350722,0.011790422,0.019318843,0.8,23.76971429,625.5857143,640.6428571,0.31,9.78,6.575714286,4.414285714,31.24714286,1.136,9.848571429,15.41857143,94.2,NA,4.4,NA,0.0097,5,NA,2,NA,3.5,NA,2.5,NA,0.089,NA,0.065,NA,0.0142,NA,0.0071,NA,0.0046,E,0.0178,NA,0.017,NA,0.0165,NA,0.0159,NA,0.6726,NA,0.089,NA,0.321,NA,0.1504,NA,0.3459,NA,0.2713,NA,0.2069,NA,0.249,NA,1.511,NA,0.8265,NA
2022-08-03 09:50:00 PST,2022-08-03T07:00:00Z,9:50:00,P3S1_spec3,P3S1,3.8014E+14,spec3,0.011472817,0.011790422,0.00230985,0.001887537,0.011472817,0.011790422,0.019318843,0.8,23.76971429,625.5857143,640.6428571,0.31,9.78,6.575714286,4.414285714,31.24714286,1.136,9.848571429,15.41857143,94.2,NA,4.4,NA,0.0097,5,NA,2,NA,3.5,NA,2.5,NA,0.089,NA,0.065,NA,0.0142,NA,0.0071,NA,0.0046,E,0.0178,NA,0.017,NA,0.0165,NA,0.0159,NA,0.6726,NA,0.089,NA,0.321,NA,0.1504,NA,0.3459,NA,0.2713,NA,0.2069,NA,0.249,NA,1.511,NA,0.8265,NA
2022-08-03 09:50:00 PST,2022-08-03T07:00:00Z,9:50:00,P3S1_spec1,P3S1,3.8014E+14,spec1,0.011953287,0.011790422,0.002340346,0.001887537,0.011953287,0.011790422,0.019318843,0.9,23.73983333,625.5166667,640.9666667,0.31,9.78,6.676666667,4.718333333,31.415,1.282833333,9.775,15.47,94.2,NA,4.4,NA,0.0097,5,NA,2,NA,3.5,NA,2.5,NA,0.089,NA,0.065,NA,0.0142,NA,0.0071,NA,0.0046,E,0.0178,NA,0.017,NA,0.0165,NA,0.0159,NA,0.6726,NA,0.089,NA,0.321,NA,0.1504,NA,0.3459,NA,0.2713,NA,0.2069,NA,0.249,NA,1.511,NA,0.8265,NA
2022-08-03 09:50:00 PST,2022-08-03T07:00:00Z,9:50:00,P3S1_spec2,P3S1,3.8014E+14,spec2,0.011350722,0.011790422,0.002272083,0.001887537,0.011350722,0.011790422,0.019318843,0.9,23.73983333,625.5166667,640.9666667,0.31,9.78,6.676666667,4.718333333,31.415,1.282833333,9.775,15.47,94.2,NA,4.4,NA,0.0097,5,NA,2,NA,3.5,NA,2.5,NA,0.089,NA,0.065,NA,0.0142,NA,0.0071,NA,0.0046,E,0.0178,NA,0.017,NA,0.0165,NA,0.0159,NA,0.6726,NA,0.089,NA,0.321,NA,0.1504,NA,0.3459,NA,0.2713,NA,0.2069,NA,0.249,NA,1.511,NA,0.8265,NA
2022-08-03 09:50:00 PST,2022-08-03T07:00:00Z,9:50:00,P3S1_spec3,P3S1,3.8014E+14,spec3,0.011472817,0.011790422,0.00230985,0.001887537,0.011472817,0.011790422,0.019318843,0.9,23.73983333,625.5166667,640.9666667,0.31,9.78,6.676666667,4.718333333,31.415,1.282833333,9.775,15.47,94.2,NA,4.4,NA,0.0097,5,NA,2,NA,3.5,NA,2.5,NA,0.089,NA,0.065,NA,0.0142,NA,0.0071,NA,0.0046,E,0.0178,NA,0.017,NA,0.0165,NA,0.0159,NA,0.6726,NA,0.089,NA,0.321,NA,0.1504,NA,0.3459,NA,0.2713,NA,0.2069,NA,0.249,NA,1.511,NA,0.8265,NA
2022-08-03 09:50:00 PST,2022-08-03T07:00:00Z,9:50:00,P3S1_spec1,P3S1,3.8014E+14,spec1,0.011953287,0.011790422,0.002340346,0.001887537,0.011953287,0.011790422,0.019318843,1,23.67075179,625.4251786,641.7191071,0.31,9.765464286,6.752696429,4.757696429,31.780125,1.442132143,9.531928571,15.72514286,94.2,NA,4.4,NA,0.0097,5,NA,2,NA,3.5,NA,2.5,NA,0.089,NA,0.065,NA,0.0142,NA,0.0071,NA,0.0046,E,0.0178,NA,0.017,NA,0.0165,NA,0.0159,NA,0.6726,NA,0.089,NA,0.321,NA,0.1504,NA,0.3459,NA,0.2713,NA,0.2069,NA,0.249,NA,1.511,NA,0.8265,NA
2022-08-03 09:50:00 PST,2022-08-03T07:00:00Z,9:50:00,P3S1_spec2,P3S1,3.8014E+14,spec2,0.011350722,0.011790422,0.002272083,0.001887537,0.011350722,0.011790422,0.019318843,1,23.67075179,625.4251786,641.7191071,0.31,9.765464286,6.752696429,4.757696429,31.780125,1.442132143,9.531928571,15.72514286,94.2,NA,4.4,NA,0.0097,5,NA,2,NA,3.5,NA,2.5,NA,0.089,NA,0.065,NA,0.0142,NA,0.0071,NA,0.0046,E,0.0178,NA,0.017,NA,0.0165,NA,0.0159,NA,0.6726,NA,0.089,NA,0.321,NA,0.1504,NA,0.3459,NA,0.2713,NA,0.2069,NA,0.249,NA,1.511,NA,0.8265,NA
2022-08-03 09:50:00 PST,2022-08-03T07:00:00Z,9:50:00,P3S1_spec3,P3S1,3.8014E+14,spec3,0.011472817,0.011790422,0.00230985,0.001887537,0.011472817,0.011790422,0.019318843,1,23.67075179,625.4251786,641.7191071,0.31,9.765464286,6.752696429,4.757696429,31.780125,1.442132143,9.531928571,15.72514286,94.2,NA,4.4,NA,0.0097,5,NA,2,NA,3.5,NA,2.5,NA,0.089,NA,0.065,NA,0.0142,NA,0.0071,NA,0.0046,E,0.0178,NA,0.017,NA,0.0165,NA,0.0159,NA,0.6726,NA,0.089,NA,0.321,NA,0.1504,NA,0.3459,NA,0.2713,NA,0.2069,NA,0.249,NA,1.511,NA,0.8265,NA
2022-08-03 09:50:00 PST,2022-08-03T07:00:00Z,9:50:00,P3S1_spec1,P3S1,3.8014E+14,spec1,0.011953287,0.011790422,0.002340346,0.001887537,0.011953287,0.011790422,0.019318843,1.1,23.64929245,625.4099057,641.9715409,0.31,9.762641509,6.768238994,4.68331761,31.91023585,1.514273585,9.472562893,15.43748428,94.2,NA,4.4,NA,0.0097,5,NA,2,NA,3.5,NA,2.5,NA,0.089,NA,0.065,NA,0.0142,NA,0.0071,NA,0.0046,E,0.0178,NA,0.017,NA,0.0165,NA,0.0159,NA,0.6726,NA,0.089,NA,0.321,NA,0.1504,NA,0.3459,NA,0.2713,NA,0.2069,NA,0.249,NA,1.511,NA,0.8265,NA
2022-08-03 09:50:00 PST,2022-08-03T07:00:00Z,9:50:00,P3S1_spec2,P3S1,3.8014E+14,spec2,0.011350722,0.011790422,0.002272083,0.001887537,0.011350722,0.011790422,0.019318843,1.1,23.64929245,625.4099057,641.9715409,0.31,9.762641509,6.768238994,4.68331761,31.91023585,1.514273585,9.472562893,15.43748428,94.2,NA,4.4,NA,0.0097,5,NA,2,NA,3.5,NA,2.5,NA,0.089,NA,0.065,NA,0.0142,NA,0.0071,NA,0.0046,E,0.0178,NA,0.017,NA,0.0165,NA,0.0159,NA,0.6726,NA,0.089,NA,0.321,NA,0.1504,NA,0.3459,NA,0.2713,NA,0.2069,NA,0.249,NA,1.511,NA,0.8265,NA
2022-08-03 09:50:00 PST,2022-08-03T07:00:00Z,9:50:00,P3S1_spec3,P3S1,3.8014E+14,spec3,0.011472817,0.011790422,0.00230985,0.001887537,0.011472817,0.011790422,0.019318843,1.1,23.64929245,625.4099057,641.9715409,0.31,9.762641509,6.768238994,4.68331761,31.91023585,1.514273585,9.472562893,15.43748428,94.2,NA,4.4,NA,0.0097,5,NA,2,NA,3.5,NA,2.5,NA,0.089,NA,0.065,NA,0.0142,NA,0.0071,NA,0.0046,E,0.0178,NA,0.017,NA,0.0165,NA,0.0159,NA,0.6726,NA,0.089,NA,0.321,NA,0.1504,NA,0.3459,NA,0.2713,NA,0.2069,NA,0.249,NA,1.511,NA,0.8265,NA
2022-08-03 10:30:00 PST,2022-08-03T07:00:00Z,10:30:00,P3S2_spec1,P3S2,3.80142E+14,spec1,0.013915875,0.011790422,0.00235883,0.001887537,0.013915875,0.011790422,0.019318843,0.5,23.61057576,656.3121212,NA,NA,10.01040404,7.256060606,NA,32.68979798,0.676247475,10.79156566,18.43035354,91.3,NA,0.2,<,0.0127,6,NA,2,NA,4.1,NA,2.5,NA,0.101,NA,0.0742,NA,0.0172,NA,0.0093,NA,0.0062,E,0.018,NA,0.0162,NA,0.015,NA,0.0136,NA,0.7165,NA,0.1212,NA,0.34,NA,0.1614,NA,0.3781,NA,0.3057,NA,0.2768,NA,0.269,NA,1.49,NA,0.7997,NA
2022-08-03 10:30:00 PST,2022-08-03T07:00:00Z,10:30:00,P3S2_spec2,P3S2,3.80142E+14,spec2,0.013955041,0.011790422,0.002517803,0.001887537,0.013955041,0.011790422,0.019318843,0.5,23.61057576,656.3121212,NA,NA,10.01040404,7.256060606,NA,32.68979798,0.676247475,10.79156566,18.43035354,91.3,NA,0.2,<,0.0127,6,NA,2,NA,4.1,NA,2.5,NA,0.101,NA,0.0742,NA,0.0172,NA,0.0093,NA,0.0062,E,0.018,NA,0.0162,NA,0.015,NA,0.0136,NA,0.7165,NA,0.1212,NA,0.34,NA,0.1614,NA,0.3781,NA,0.3057,NA,0.2768,NA,0.269,NA,1.49,NA,0.7997,NA
2022-08-03 10:30:00 PST,2022-08-03T07:00:00Z,10:30:00,P3S2_spec3,P3S2,3.80142E+14,spec3,0.013924953,0.011790422,0.002522444,0.001887537,0.013924953,0.011790422,0.019318843,0.5,23.61057576,656.3121212,NA,NA,10.01040404,7.256060606,NA,32.68979798,0.676247475,10.79156566,18.43035354,91.3,NA,0.2,<,0.0127,6,NA,2,NA,4.1,NA,2.5,NA,0.101,NA,0.0742,NA,0.0172,NA,0.0093,NA,0.0062,E,0.018,NA,0.0162,NA,0.015,NA,0.0136,NA,0.7165,NA,0.1212,NA,0.34,NA,0.1614,NA,0.3781,NA,0.3057,NA,0.2768,NA,0.269,NA,1.49,NA,0.7997,NA
2022-08-03 10:30:00 PST,2022-08-03T07:00:00Z,10:30:00,P3S2_spec1,P3S2,3.80142E+14,spec1,0.013915875,0.011790422,0.00235883,0.001887537,0.013915875,0.011790422,0.019318843,0.6,23.535875,655.2375,674.0875,0.33,9.99375,7.4925,5.14625,32.98,0.8515,10.6875,19.64625,91.3,NA,0.2,<,0.0127,6,NA,2,NA,4.1,NA,2.5,NA,0.101,NA,0.0742,NA,0.0172,NA,0.0093,NA,0.0062,E,0.018,NA,0.0162,NA,0.015,NA,0.0136,NA,0.7165,NA,0.1212,NA,0.34,NA,0.1614,NA,0.3781,NA,0.3057,NA,0.2768,NA,0.269,NA,1.49,NA,0.7997,NA
2022-08-03 10:30:00 PST,2022-08-03T07:00:00Z,10:30:00,P3S2_spec2,P3S2,3.80142E+14,spec2,0.013955041,0.011790422,0.002517803,0.001887537,0.013955041,0.011790422,0.019318843,0.6,23.535875,655.2375,674.0875,0.33,9.99375,7.4925,5.14625,32.98,0.8515,10.6875,19.64625,91.3,NA,0.2,<,0.0127,6,NA,2,NA,4.1,NA,2.5,NA,0.101,NA,0.0742,NA,0.0172,NA,0.0093,NA,0.0062,E,0.018,NA,0.0162,NA,0.015,NA,0.0136,NA,0.7165,NA,0.1212,NA,0.34,NA,0.1614,NA,0.3781,NA,0.3057,NA,0.2768,NA,0.269,NA,1.49,NA,0.7997,NA
2022-08-03 10:30:00 PST,2022-08-03T07:00:00Z,10:30:00,P3S2_spec3,P3S2,3.80142E+14,spec3,0.013924953,0.011790422,0.002522444,0.001887537,0.013924953,0.011790422,0.019318843,0.6,23.535875,655.2375,674.0875,0.33,9.99375,7.4925,5.14625,32.98,0.8515,10.6875,19.64625,91.3,NA,0.2,<,0.0127,6,NA,2,NA,4.1,NA,2.5,NA,0.101,NA,0.0742,NA,0.0172,NA,0.0093,NA,0.0062,E,0.018,NA,0.0162,NA,0.015,NA,0.0136,NA,0.7165,NA,0.1212,NA,0.34,NA,0.1614,NA,0.3781,NA,0.3057,NA,0.2768,NA,0.269,NA,1.49,NA,0.7997,NA
2022-08-03 10:30:00 PST,2022-08-03T07:00:00Z,10:30:00,P3S2_spec1,P3S2,3.80142E+14,spec1,0.013915875,0.011790422,0.00235883,0.001887537,0.013915875,0.011790422,0.019318843,0.7,23.53555556,655.2111111,674.0777778,0.33,9.966666667,7.614444444,5.088888889,33.03555556,0.983,10.66,16.50888889,91.3,NA,0.2,<,0.0127,6,NA,2,NA,4.1,NA,2.5,NA,0.101,NA,0.0742,NA,0.0172,NA,0.0093,NA,0.0062,E,0.018,NA,0.0162,NA,0.015,NA,0.0136,NA,0.7165,NA,0.1212,NA,0.34,NA,0.1614,NA,0.3781,NA,0.3057,NA,0.2768,NA,0.269,NA,1.49,NA,0.7997,NA
2022-08-03 10:30:00 PST,2022-08-03T07:00:00Z,10:30:00,P3S2_spec2,P3S2,3.80142E+14,spec2,0.013955041,0.011790422,0.002517803,0.001887537,0.013955041,0.011790422,0.019318843,0.7,23.53555556,655.2111111,674.0777778,0.33,9.966666667,7.614444444,5.088888889,33.03555556,0.983,10.66,16.50888889,91.3,NA,0.2,<,0.0127,6,NA,2,NA,4.1,NA,2.5,NA,0.101,NA,0.0742,NA,0.0172,NA,0.0093,NA,0.0062,E,0.018,NA,0.0162,NA,0.015,NA,0.0136,NA,0.7165,NA,0.1212,NA,0.34,NA,0.1614,NA,0.3781,NA,0.3057,NA,0.2768,NA,0.269,NA,1.49,NA,0.7997,NA
2022-08-03 10:30:00 PST,2022-08-03T07:00:00Z,10:30:00,P3S2_spec3,P3S2,3.80142E+14,spec3,0.013924953,0.011790422,0.002522444,0.001887537,0.013924953,0.011790422,0.019318843,0.7,23.53555556,655.2111111,674.0777778,0.33,9.966666667,7.614444444,5.088888889,33.03555556,0.983,10.66,16.50888889,91.3,NA,0.2,<,0.0127,6,NA,2,NA,4.1,NA,2.5,NA,0.101,NA,0.0742,NA,0.0172,NA,0.0093,NA,0.0062,E,0.018,NA,0.0162,NA,0.015,NA,0.0136,NA,0.7165,NA,0.1212,NA,0.34,NA,0.1614,NA,0.3781,NA,0.3057,NA,0.2768,NA,0.269,NA,1.49,NA,0.7997,NA
2022-08-03 10:30:00 PST,2022-08-03T07:00:00Z,10:30:00,P3S2_spec1,P3S2,3.80142E+14,spec1,0.013915875,0.011790422,0.00235883,0.001887537,0.013915875,0.011790422,0.019318843,0.8,23.47557143,653.8285714,673.4428571,0.33,9.937142857,7.821428571,5.754285714,33.2,1.130142857,10.52,17.06428571,91.3,NA,0.2,<,0.0127,6,NA,2,NA,4.1,NA,2.5,NA,0.101,NA,0.0742,NA,0.0172,NA,0.0093,NA,0.0062,E,0.018,NA,0.0162,NA,0.015,NA,0.0136,NA,0.7165,NA,0.1212,NA,0.34,NA,0.1614,NA,0.3781,NA,0.3057,NA,0.2768,NA,0.269,NA,1.49,NA,0.7997,NA
2022-08-03 10:30:00 PST,2022-08-03T07:00:00Z,10:30:00,P3S2_spec2,P3S2,3.80142E+14,spec2,0.013955041,0.011790422,0.002517803,0.001887537,0.013955041,0.011790422,0.019318843,0.8,23.47557143,653.8285714,673.4428571,0.33,9.937142857,7.821428571,5.754285714,33.2,1.130142857,10.52,17.06428571,91.3,NA,0.2,<,0.0127,6,NA,2,NA,4.1,NA,2.5,NA,0.101,NA,0.0742,NA,0.0172,NA,0.0093,NA,0.0062,E,0.018,NA,0.0162,NA,0.015,NA,0.0136,NA,0.7165,NA,0.1212,NA,0.34,NA,0.1614,NA,0.3781,NA,0.3057,NA,0.2768,NA,0.269,NA,1.49,NA,0.7997,NA
2022-08-03 10:30:00 PST,2022-08-03T07:00:00Z,10:30:00,P3S2_spec3,P3S2,3.80142E+14,spec3,0.013924953,0.011790422,0.002522444,0.001887537,0.013924953,0.011790422,0.019318843,0.8,23.47557143,653.8285714,673.4428571,0.33,9.937142857,7.821428571,5.754285714,33.2,1.130142857,10.52,17.06428571,91.3,NA,0.2,<,0.0127,6,NA,2,NA,4.1,NA,2.5,NA,0.101,NA,0.0742,NA,0.0172,NA,0.0093,NA,0.0062,E,0.018,NA,0.0162,NA,0.015,NA,0.0136,NA,0.7165,NA,0.1212,NA,0.34,NA,0.1614,NA,0.3781,NA,0.3057,NA,0.2768,NA,0.269,NA,1.49,NA,0.7997,NA
2022-08-03 10:30:00 PST,2022-08-03T07:00:00Z,10:30:00,P3S2_spec1,P3S2,3.80142E+14,spec1,0.013915875,0.011790422,0.00235883,0.001887537,0.013915875,0.011790422,0.019318843,0.9,23.47905,653.925,673.505,0.33,9.936,7.8135,5.6705,33.2665,1.3134,10.4905,17.207,91.3,NA,0.2,<,0.0127,6,NA,2,NA,4.1,NA,2.5,NA,0.101,NA,0.0742,NA,0.0172,NA,0.0093,NA,0.0062,E,0.018,NA,0.0162,NA,0.015,NA,0.0136,NA,0.7165,NA,0.1212,NA,0.34,NA,0.1614,NA,0.3781,NA,0.3057,NA,0.2768,NA,0.269,NA,1.49,NA,0.7997,NA
2022-08-03 10:30:00 PST,2022-08-03T07:00:00Z,10:30:00,P3S2_spec2,P3S2,3.80142E+14,spec2,0.013955041,0.011790422,0.002517803,0.001887537,0.013955041,0.011790422,0.019318843,0.9,23.47905,653.925,673.505,0.33,9.936,7.8135,5.6705,33.2665,1.3134,10.4905,17.207,91.3,NA,0.2,<,0.0127,6,NA,2,NA,4.1,NA,2.5,NA,0.101,NA,0.0742,NA,0.0172,NA,0.0093,NA,0.0062,E,0.018,NA,0.0162,NA,0.015,NA,0.0136,NA,0.7165,NA,0.1212,NA,0.34,NA,0.1614,NA,0.3781,NA,0.3057,NA,0.2768,NA,0.269,NA,1.49,NA,0.7997,NA
2022-08-03 10:30:00 PST,2022-08-03T07:00:00Z,10:30:00,P3S2_spec3,P3S2,3.80142E+14,spec3,0.013924953,0.011790422,0.002522444,0.001887537,0.013924953,0.011790422,0.019318843,0.9,23.47905,653.925,673.505,0.33,9.936,7.8135,5.6705,33.2665,1.3134,10.4905,17.207,91.3,NA,0.2,<,0.0127,6,NA,2,NA,4.1,NA,2.5,NA,0.101,NA,0.0742,NA,0.0172,NA,0.0093,NA,0.0062,E,0.018,NA,0.0162,NA,0.015,NA,0.0136,NA,0.7165,NA,0.1212,NA,0.34,NA,0.1614,NA,0.3781,NA,0.3057,NA,0.2768,NA,0.269,NA,1.49,NA,0.7997,NA
2022-08-03 10:30:00 PST,2022-08-03T07:00:00Z,10:30:00,P3S2_spec1,P3S2,3.80142E+14,spec1,0.013915875,0.011790422,0.00235883,0.001887537,0.013915875,0.011790422,0.019318843,1,NA,654.95,NA,NA,9.953814433,7.657783505,NA,33.07051546,1.409969072,10.62474227,17.12278351,91.3,NA,0.2,<,0.0127,6,NA,2,NA,4.1,NA,2.5,NA,0.101,NA,0.0742,NA,0.0172,NA,0.0093,NA,0.0062,E,0.018,NA,0.0162,NA,0.015,NA,0.0136,NA,0.7165,NA,0.1212,NA,0.34,NA,0.1614,NA,0.3781,NA,0.3057,NA,0.2768,NA,0.269,NA,1.49,NA,0.7997,NA
2022-08-03 10:30:00 PST,2022-08-03T07:00:00Z,10:30:00,P3S2_spec2,P3S2,3.80142E+14,spec2,0.013955041,0.011790422,0.002517803,0.001887537,0.013955041,0.011790422,0.019318843,1,NA,654.95,NA,NA,9.953814433,7.657783505,NA,33.07051546,1.409969072,10.62474227,17.12278351,91.3,NA,0.2,<,0.0127,6,NA,2,NA,4.1,NA,2.5,NA,0.101,NA,0.0742,NA,0.0172,NA,0.0093,NA,0.0062,E,0.018,NA,0.0162,NA,0.015,NA,0.0136,NA,0.7165,NA,0.1212,NA,0.34,NA,0.1614,NA,0.3781,NA,0.3057,NA,0.2768,NA,0.269,NA,1.49,NA,0.7997,NA
2022-08-03 10:30:00 PST,2022-08-03T07:00:00Z,10:30:00,P3S2_spec3,P3S2,3.80142E+14,spec3,0.013924953,0.011790422,0.002522444,0.001887537,0.013924953,0.011790422,0.019318843,1,NA,654.95,NA,NA,9.953814433,7.657783505,NA,33.07051546,1.409969072,10.62474227,17.12278351,91.3,NA,0.2,<,0.0127,6,NA,2,NA,4.1,NA,2.5,NA,0.101,NA,0.0742,NA,0.0172,NA,0.0093,NA,0.0062,E,0.018,NA,0.0162,NA,0.015,NA,0.0136,NA,0.7165,NA,0.1212,NA,0.34,NA,0.1614,NA,0.3781,NA,0.3057,NA,0.2768,NA,0.269,NA,1.49,NA,0.7997,NA
2022-08-03 10:30:00 PST,2022-08-03T07:00:00Z,10:30:00,P3S2_spec1,P3S2,3.80142E+14,spec1,0.013915875,0.011790422,0.00235883,0.001887537,0.013915875,0.011790422,0.019318843,1.1,23.54881633,654.9122449,673.5857143,0.33,9.93755102,7.452653061,5.344897959,32.98204082,1.552714286,10.68367347,17.18591837,91.3,NA,0.2,<,0.0127,6,NA,2,NA,4.1,NA,2.5,NA,0.101,NA,0.0742,NA,0.0172,NA,0.0093,NA,0.0062,E,0.018,NA,0.0162,NA,0.015,NA,0.0136,NA,0.7165,NA,0.1212,NA,0.34,NA,0.1614,NA,0.3781,NA,0.3057,NA,0.2768,NA,0.269,NA,1.49,NA,0.7997,NA
2022-08-03 10:30:00 PST,2022-08-03T07:00:00Z,10:30:00,P3S2_spec2,P3S2,3.80142E+14,spec2,0.013955041,0.011790422,0.002517803,0.001887537,0.013955041,0.011790422,0.019318843,1.1,23.54881633,654.9122449,673.5857143,0.33,9.93755102,7.452653061,5.344897959,32.98204082,1.552714286,10.68367347,17.18591837,91.3,NA,0.2,<,0.0127,6,NA,2,NA,4.1,NA,2.5,NA,0.101,NA,0.0742,NA,0.0172,NA,0.0093,NA,0.0062,E,0.018,NA,0.0162,NA,0.015,NA,0.0136,NA,0.7165,NA,0.1212,NA,0.34,NA,0.1614,NA,0.3781,NA,0.3057,NA,0.2768,NA,0.269,NA,1.49,NA,0.7997,NA
