NO3 (μM) (ISUS) SA ,NO3 (μM) (SUNA) SA,fCHL (μgL) (EXO) SA,fCHL (μgL) (WS) SA,CL ID,Location,"Latitude (Decimal Degrees, NAD83)","Longitude (Decimal Degrees, NAD83)",Station Name,Station Abbrev.,Site Number,Subregion
5.343769784,0.167512201,16.19730865,23.99509062,A2353,Shag Slough,38.321738,-121.692938, , ,,Cache Slough Complex
6.620909091,0.072594318,22.03029342,29.44467474,A2354,Shag Slough,38.320143,-121.693011, , ,,Cache Slough Complex
6.773113333,0.150065625,20.64102871,26.83466569,A2355,Shag Slough,38.318682,-121.692991,SHAG SLOUGH A LIBERTY ISLAND NR COURTLAND CA,Shag,11455276,Cache Slough Complex
7.506353333,0.244809375,20.30557432,25.63478068,A2356,Shag Slough,38.317224,-121.692989, , ,,Cache Slough Complex
7.329713333,0.106565,19.96264697,25.27754946,A2357,Shag Slough,38.315775,-121.692982, , ,,Cache Slough Complex
6.7426,0.17747,19.51864828,24.54225933,A2358,Shag Slough,38.314349,-121.692955, , ,,Cache Slough Complex
5.309042857,0.271042188,19.50780193,24.28859536,A2359,Shag Slough,38.312889,-121.692853, , ,,Cache Slough Complex
7.4464,0.14344375,20.69361652,25.84197787,A2360,Shag Slough,38.311425,-121.692806, , ,,Cache Slough Complex
9.108314286,0.112175962,20.92838263,26.42045891,A2361,Shag Slough,38.309968,-121.692801, , ,,Cache Slough Complex
7.332473333,0.172360577,20.74734982,26.58027567,A2362,Shag Slough,38.308535,-121.692809, , ,,Cache Slough Complex
5.794233333,0.00469,20.49501538,25.83254802,A2363,Shag Slough,38.30709,-121.692807, , ,,Cache Slough Complex
6.584206667,-0.001015,20.39965133,25.7838976,A2364,Shag Slough,38.305631,-121.692805, , ,,Cache Slough Complex
7.722071429,0.008765,20.04808513,25.45556887,A2365,Shag Slough,38.304171,-121.692801, , ,,Cache Slough Complex
6.220193333,0.0817075,19.5160671,24.32286216,A2366,Shag Slough,38.302718,-121.6928, , ,,Cache Slough Complex
6.1791,0.411375,19.066924,23.81458299,A2367,Shag Slough,38.301276,-121.692797, , ,,Cache Slough Complex
6.900073333,0.2064025,18.80305088,23.37139802,A2368,Shag Slough,38.299828,-121.692788, , ,,Cache Slough Complex
7.500526667,0.2585625,19.7508011,25.57547766,A2369,Shag Slough,38.298374,-121.692784, , ,,Cache Slough Complex
8.771857143,0.25958125,19.02683171,24.63557367,A2370,Shag Slough,38.296923,-121.692783, , ,,Cache Slough Complex
6.513366667,0.2748625,18.34055149,23.19605269,A2371,Shag Slough,38.295473,-121.692783, , ,,Cache Slough Complex
7.077633333,0.056035,17.41959488,22.29668914,A2372,Shag Slough,38.294025,-121.692782, , ,,Cache Slough Complex
7.5407,-0.136085577,16.60748092,21.32225202,A2373,Shag Slough,38.292583,-121.692778, , ,,Cache Slough Complex
7.715806667,0.143208654,15.61856215,19.79432272,A2374,Shag Slough,38.291134,-121.692779, , ,,Cache Slough Complex
7.617838462,0.2365575,15.08256583,19.15217207,A2375,Shag Slough,38.289676,-121.692783, , ,,Cache Slough Complex
5.33914,0.331184821,14.73597142,18.85116416,A2376,Shag Slough,38.288219,-121.692774, , ,,Cache Slough Complex
6.613623077,0.16606,14.80493852,18.61059674,A2377,Shag Slough,38.286775,-121.692769, , ,,Cache Slough Complex
7.060985714,0.361848077,15.50000713,19.59570307,A2378,Shag Slough,38.285331,-121.692764, , ,,Cache Slough Complex
7.243233333,0.461015909,16.04144514,20.56311407,A2379,Shag Slough,38.283877,-121.69275, , ,,Cache Slough Complex
6.928286667,0.328464423,16.0661628,20.51569028,A2380,Shag Slough,38.282451,-121.693004, , ,,Cache Slough Complex
7.5016,0.897900893,16.21148541,21.65638707,A2381,Shag Slough,38.281087,-121.693667, , ,,Cache Slough Complex
10.66309375,3.439133402,13.68427662,22.36828396,A2382,Shag Slough,38.27974,-121.694319, , ,,Cache Slough Complex
8.120415,-0.17174016,14.60467244,23.06117404,A2383,Shag Slough,38.278376,-121.694979, , ,,Cache Slough Complex
11.71474,5.165910357,12.35009317,19.15616513,A2384,Shag Slough,38.276917,-121.69515, , ,,Cache Slough Complex
12.82058,5.88389625,12.03519756,18.52281165,A2385,Shag Slough,38.275184,-121.696694, , ,,Cache Slough Complex
14.93947143,11.33121071,10.40266243,15.85287445,A2386,Shag Slough,38.273941,-121.695789, , ,,Cache Slough Complex
16.343996,12.59796812,9.614009074,15.02410347,A2387,Shag Slough,38.272505,-121.695273, , ,,Cache Slough Complex
16.84002593,12.94860431,8.987797397,14.68359361,A2388,Shag Slough,38.271085,-121.695114, , ,,Cache Slough Complex
16.24602308,13.15970688,8.701470219,13.7791076,A2389,Shag Slough,38.269718,-121.694238, , ,,Cache Slough Complex
16.34464,11.19301,9.511006239,14.81736615,A2390,Shag Slough,38.268331,-121.693697, , ,,Cache Slough Complex
17.22632857,13.45371813,9.439442829,15.04481441,A2391,Shag Slough,38.266731,-121.693451, , ,,Cache Slough Complex
20.9589,17.4485425,11.33287432,18.99349376,A2397,Shag Slough,38.258618,-121.691978, , ,,Cache Slough Complex
130.2763667,185.6349868,3.138834996,6.881340779,A2434,Cache Slough,38.287015,-121.722227, , ,,Cache Slough Complex
131.4988515,182.9376509,3.29833057,7.286449908,A2435,Cache Slough,38.285933,-121.720897, , ,,Cache Slough Complex
129.8951316,182.6358309,3.631891206,7.557918554,A2436,Cache Slough,38.28632,-121.718727, , ,,Cache Slough Complex
128.8354462,183.4770668,3.678981748,7.704036959,A2437,Cache Slough,38.285373,-121.717396, , ,,Cache Slough Complex
128.7367231,180.1598601,3.93592506,8.114025956,A2438,Cache Slough,38.283884,-121.71656, , ,,Cache Slough Complex
127.8809593,177.71055,4.164225984,8.434603471,A2439,Cache Slough,38.282795,-121.715259, , ,,Cache Slough Complex
124.7142852,173.0987819,4.610498465,9.158040673,A2440,Cache Slough,38.281958,-121.713741, , ,,Cache Slough Complex
116.979852,160.698403,5.321804721,10.20494435,A2441,Cache Slough,38.280969,-121.712395, , ,,Cache Slough Complex
112.8755889,155.3777389,5.700652819,10.88382458,A2442,Cache Slough,38.279696,-121.711532, , ,,Cache Slough Complex
109.4470556,151.2823639,6.065935384,11.48086099,A2443,Cache Slough,38.278412,-121.710581, , ,,Cache Slough Complex
102.55025,138.9713078,6.909940833,12.72214593,A2444,Cache Slough,38.277413,-121.709154, , ,,Cache Slough Complex
90.3516037,119.3993375,7.817353459,14.20732236,A2445,Cache Slough,38.276099,-121.708263,CACHE SLOUGH NR HASTINGS TRACT NR RIO VISTA CA (Upper Cache Slough),USC,11455280,Cache Slough Complex
89.056564,117.8465995,8.048373976,14.32693419,A2446,Cache Slough,38.274706,-121.707872, , ,,Cache Slough Complex
71.69851,92.11486938,9.141026881,15.36192687,A2447,Cache Slough,38.274112,-121.70586, , ,,Cache Slough Complex
33.35804739,37.74632704,21.01301488,24.73397842,A2448,Cache Slough,38.274473,-121.702156, , ,,Cache Slough Complex
32.88198371,37.289882,21.18054502,28.90892864,A2449,Cache Slough,38.272546,-121.703026, , ,,Cache Slough Complex
28.28805839,30.96281233,14.16058455,20.23752176,A2450,Cache Slough,38.271594,-121.70161, , ,,Cache Slough Complex
20.90876517,21.76196705,12.56346891,17.38158659,A2451,Cache Slough,38.270193,-121.701013, , ,,Cache Slough Complex
19.79715532,15.66548723,13.46227648,20.17701671,A2452,Cache Slough,38.268934,-121.700157, , ,,Cache Slough Complex
19.89684118,17.22590368,12.72437637,19.4563335,A2453,Cache Slough,38.267889,-121.698876, , ,,Cache Slough Complex
18.468,17.23606763,12.11825977,18.52899099,A2454,Cache Slough,38.26674,-121.697699, , ,,Cache Slough Complex
19.89014194,18.37688094,10.649307,14.63315261,A2455,Cache Slough,38.265377,-121.696866, , ,,Cache Slough Complex
20.35317857,18.781475,13.16159023,19.25080481,A2456,Cache Slough,38.263835,-121.696514, , ,,Cache Slough Complex
20.2933,18.82204783,10.95274138,14.67874865,A2457,Cache Slough,38.262404,-121.69607, , ,,Cache Slough Complex
20.89795,18.33227902,10.17293044,14.95852881,A2458,Cache Slough,38.261084,-121.695316, , ,,Cache Slough Complex
20.76322308,17.14241944,9.905076179,15.26002434,A2459,Cache Slough,38.259737,-121.694576, , ,,Cache Slough Complex
20.84552353,16.69046382,9.635206441,13.7027871,A2460,Cache Slough,38.258353,-121.693986, , ,,Cache Slough Complex
19.92583684,17.11640855,10.39600786,15.96280692,A2461,Cache Slough,38.257164,-121.692749, , ,,Cache Slough Complex
19.93351818,17.1467517,9.187732795,13.77194064,A2462,Cache Slough,38.256835,-121.691001, , ,,Cache Slough Complex
19.52988621,17.350498,8.127485114,12.33353261,A2463,Cache Slough,38.25628,-121.68943, , ,,Cache Slough Complex
19.121775,17.13084531,6.564764313,10.96235983,A2464,Cache Slough,38.255343,-121.687939, , ,,Cache Slough Complex
19.53545556,16.97508571,5.810120618,9.854871478,A2465,Cache Slough,38.253886,-121.68771, , ,,Cache Slough Complex
19.61438571,16.84235714,5.925730786,9.814008147,A2466,Cache Slough,38.252413,-121.687613, , ,,Cache Slough Complex
19.90708621,16.858075,5.344350548,8.81031,A2467,Cache Slough,38.250954,-121.687699, , ,,Cache Slough Complex
18.44181538,16.87522944,5.16061966,8.4348458,A2468,Cache Slough,38.24954,-121.68753, , ,,Cache Slough Complex
18.44454,17.13894438,4.13202085,6.728299521,A2469,Cache Slough,38.248229,-121.686924, , ,,Cache Slough Complex
20.14452308,17.44228894,3.637256988,6.180834814,A2470,Cache Slough,38.246695,-121.687069, , ,,Cache Slough Complex
20.08826154,17.44346442,3.312138186,5.889986799,A2471,Cache Slough,38.245296,-121.687924, , ,,Cache Slough Complex
20.22325385,17.24598365,3.411571093,6.015745744,A2472,Cache Slough,38.244255,-121.688731, , ,,Cache Slough Complex
20.59712107,17.68570538,3.35116324,6.601980501,A2473,Cache Slough,38.244183,-121.684241, , ,,Cache Slough Complex
20.41978,17.07953558,3.300175011,6.75718915,A2474,Cache Slough,38.242598,-121.6849, , ,,Cache Slough Complex
19.455275,16.70870078,2.972474373,6.359437387,A2477,Cache Slough,38.240437,-121.685558, , ,,Cache Slough Complex
21.00818571,16.74652188,2.587120685,5.478390407,A2478,Cache Slough,38.239062,-121.684637, , ,,Cache Slough Complex
18.13685897,16.434275,2.046974021,4.032678519,A2479,Cache Slough,38.237533,-121.68396, , ,,Cache Slough Complex
18.87085385,16.43513702,2.264161252,4.16507424,A2480,Cache Slough,38.23681,-121.681742, , ,,Cache Slough Complex
18.79651667,16.78065,2.735839967,5.20388209,A2481,Cache Slough,38.23535,-121.68131, , ,,Cache Slough Complex
17.6584,16.81162,2.676269617,5.112440809,A2482,Cache Slough,38.234828,-121.679782, , ,,Cache Slough Complex
17.31074615,16.77179471,2.822418663,5.429768037,A2483,Cache Slough,38.234298,-121.678034, , ,,Cache Slough Complex
17.9601381,16.75066964,2.799577553,5.738267526,A2484,Cache Slough,38.23343,-121.676602, , ,,Cache Slough Complex
17.75408,16.7761675,2.639272565,5.621318656,A2485,Cache Slough,38.232118,-121.675732, , ,,Cache Slough Complex
18.2955,16.67577868,6.342843814,9.659516516,A2486,Cache Slough,38.230731,-121.675434, , ,,Cache Slough Complex
19.4128619,16.37315,9.995369797,13.34782036,A2487,Cache Slough,38.229418,-121.674589, , ,,Cache Slough Complex
18.8213,16.24921685,9.892888195,13.05375203,A2488,Cache Slough,38.228135,-121.674614, , ,,Western Delta Tidal Zone
17.3261,16.1714375,10.05688824,12.75084988,A2489,Cache Slough,38.226675,-121.674443, , ,,Western Delta Tidal Zone
17.04076154,16.29102308,9.989840004,12.31067023,A2490,Cache Slough,38.22521,-121.674359, , ,,Western Delta Tidal Zone
17.639356,16.3013485,8.917485104,11.08558156,A2491,Cache Slough,38.223796,-121.673915, , ,,Western Delta Tidal Zone
18.04217143,16.15559028,8.04378312,10.30860377,A2492,Cache Slough,38.222361,-121.673463, , ,,Western Delta Tidal Zone
18.16065429,16.29099274,5.283356714,4.18080844,A2493,Cache Slough,38.221011,-121.672769, , ,,Western Delta Tidal Zone
19.56453297,16.22304031,3.73399654,7.015283074,A2494,Cache Slough,38.219574,-121.672372, , ,,Western Delta Tidal Zone
19.658158,16.46017297,3.954599547,6.742861481,A2495,Cache Slough,38.218266,-121.671527, , ,,Western Delta Tidal Zone
20.84295294,16.39602557,3.965496366,6.871477284,A2496,Cache Slough,38.216962,-121.670663, , ,,Western Delta Tidal Zone
16.57254444,16.721155,11.31580864,14.00986449,A2497,Cache Slough,38.215713,-121.669747, , ,,Western Delta Tidal Zone
16.64134,16.98302587,15.74461818,18.18377891,A2498,Cache Slough,38.214506,-121.668684, , ,,Western Delta Tidal Zone
17.38415776,16.90660304,16.90226353,18.40395622,A2499,Cache Slough,38.213312,-121.667583, , ,,Western Delta Tidal Zone
16.77074681,16.80701016,17.1097767,18.1733088,A2500,Cache Slough,38.212207,-121.66637, , ,,Western Delta Tidal Zone
18.52120667,16.58668,16.92578906,17.65865714,A2501,Cache Slough,38.211138,-121.665089, , ,,Western Delta Tidal Zone
18.1391,16.5769,16.14455708,16.77936651,A2502,Cache Slough,38.210161,-121.663743, , ,,Western Delta Tidal Zone
18.23876667,16.817325,15.79946731,16.76365633,A2503,Cache Slough,38.209172,-121.662429, , ,,Western Delta Tidal Zone
17.36044545,16.86807727,15.59315624,16.05113444,A2504,Cache Slough,38.208268,-121.660959, , ,,Western Delta Tidal Zone
17.53064545,16.91531023,14.86517024,15.44791013,A2505,Cache Slough,38.207541,-121.659329, , ,,Western Delta Tidal Zone
18.24239091,16.88030227,14.24749012,14.67232979,A2506,Cache Slough,38.206251,-121.658567, , ,,Western Delta Tidal Zone
16.76324,16.92395417,12.85011161,13.26501395,A2507,Cache Slough,38.204958,-121.657843, , ,,Western Delta Tidal Zone
15.94183333,16.980325,11.75088851,12.94888726,A2508,Cache Slough,38.203528,-121.657584, , ,,Western Delta Tidal Zone
17.65518,16.96748875,11.98150282,13.4571369,A2509,Cache Slough,38.202166,-121.657207, , ,,Western Delta Tidal Zone
19.00543333,17.06645568,12.3358397,13.78498745,A2510,Cache Slough,38.200742,-121.657218, , ,,Western Delta Tidal Zone
18.33281111,17.11829286,12.88151798,14.08832732,A2511,Cache Slough,38.199288,-121.65722, , ,,Western Delta Tidal Zone
17.0949,17.5324875,12.99588271,14.21256087,A2512,Cache Slough,38.197816,-121.657129, , ,,Western Delta Tidal Zone
18.02525,17.762725,13.1095664,14.52774932,A2513,Cache Slough,38.19639,-121.656876, , ,,Western Delta Tidal Zone
18.38954444,17.4901075,13.59933522,14.63023785,A2514,Cache Slough,38.194945,-121.6568, , ,,Western Delta Tidal Zone
18.3691,17.5976875,13.57747224,14.27724881,A2515,Cache Slough,38.193497,-121.656957,CACHE SLOUGH AB RYER ISLAND FERRY NR RIO VISTA CA,RYF,11455385,Western Delta Tidal Zone
18.82772,17.787175,13.11805923,14.20774415,A2516,Cache Slough,38.192144,-121.657581, , ,,Western Delta Tidal Zone
17.50555455,17.67492727,13.04137074,14.0052736,A2517,Cache Slough,38.19087,-121.658472, , ,,Western Delta Tidal Zone
17.60458,17.4240925,12.55817918,13.37720676,A2518,Cache Slough,38.189525,-121.659164, , ,,Western Delta Tidal Zone
17.7527,17.40042045,11.78174438,12.30419114,A2519,Cache Slough,38.188185,-121.659876, , ,,Western Delta Tidal Zone
15.83143333,17.54403333,10.86908024,11.49289594,A2520,Cache Slough,38.186798,-121.660554, , ,,Western Delta Tidal Zone
16.48268182,17.48043864,9.811190657,10.55882727,A2521,Cache Slough,38.185523,-121.661383, , ,,Western Delta Tidal Zone
17.17519091,17.1160225,9.666586363,10.8756418,A2522,Cache Slough,38.18426,-121.662277, , ,,Western Delta Tidal Zone
16.97392,17.26455625,9.617820388,10.83053681,A2523,Cache Slough,38.182775,-121.663043, , ,,Western Delta Tidal Zone
17.02475,17.43825312,9.286939995,10.45619363,A2524,Cache Slough,38.181538,-121.664004, , ,,Western Delta Tidal Zone
17.83192222,17.3654125,9.015635938,9.98367609,A2525,Cache Slough,38.180325,-121.665015, , ,,Western Delta Tidal Zone
23.51988947,33.46991974,3.425916411,6.640846064,A2563,Lindsey Slough,38.252135,-121.724802, , ,,Cache Slough Complex
29.13702353,33.96430489,3.394862602,6.833468549,A2564,Lindsey Slough,38.251633,-121.723331, , ,,Cache Slough Complex
34.00411667,33.50521406,3.806970124,7.203451542,A2565,Lindsey Slough,38.251272,-121.72147, , ,,Cache Slough Complex
27.63893636,33.54267069,3.961201369,7.369142972,A2566,Lindsey Slough,38.25113,-121.719548, , ,,Cache Slough Complex
27.3478619,33.30903523,4.578064789,8.10666181,A2567,Lindsey Slough,38.250465,-121.718058, , ,,Cache Slough Complex
26.16633,33.27594437,4.556581185,8.372695183,A2568,Lindsey Slough,38.249614,-121.716646, , ,,Cache Slough Complex
28.6386,33.00160905,4.851988269,8.897580661,A2569,Lindsey Slough,38.24999,-121.714802, , ,,Cache Slough Complex
29.03093158,32.89019737,4.805660451,8.962722325,A2570,Lindsey Slough,38.250336,-121.713026, , ,,Cache Slough Complex
28.719468,32.35224375,5.3177427,9.524464175,A2571,Lindsey Slough,38.249494,-121.711485, , ,,Cache Slough Complex
27.49166667,30.60610625,6.382533644,10.70569599,A2572,Lindsey Slough,38.248301,-121.710459, , ,,Cache Slough Complex
23.45056667,25.43777303,8.305647351,12.90133162,A2573,Lindsey Slough,38.247167,-121.709655, , ,,Cache Slough Complex
23.92655714,24.41981964,8.550632027,13.80689032,A2574,Lindsey Slough,38.246905,-121.70828, , ,,Cache Slough Complex
25.01944545,26.00700568,8.461172935,13.8823,A2575,Lindsey Slough,38.2474,-121.706513, , ,,Cache Slough Complex
23.771225,22.82744063,8.977927261,14.0752301,A2576,Lindsey Slough,38.246773,-121.704951, , ,,Cache Slough Complex
23.69637586,22.33993362,8.728870569,14.62817536,A2577,Lindsey Slough,38.246654,-121.703375, , ,,Cache Slough Complex
20.607276,19.88235192,8.989958084,14.96891799,A2578,Lindsey Slough,38.246715,-121.701496, , ,,Cache Slough Complex
19.51405484,18.43924073,8.738787213,14.46616764,A2579,Lindsey Slough,38.246525,-121.699666, , ,,Cache Slough Complex
19.54144286,18.36880288,8.542946744,14.12328295,A2580,Lindsey Slough,38.246476,-121.69786, , ,,Cache Slough Complex
19.96376667,18.080575,6.584922119,10.83004046,A2581,Lindsey Slough,38.246043,-121.695933, , ,,Cache Slough Complex
19.85638387,18.13262984,6.214049255,9.911809335,A2582,Lindsey Slough,38.244469,-121.695591, , ,,Cache Slough Complex
19.37405625,17.81468125,5.627024238,8.870923083,A2583,Lindsey Slough,38.244009,-121.694058, , ,,Cache Slough Complex
19.0545,17.44443839,3.691106539,6.421465258,A2584,Lindsey Slough,38.244079,-121.69217, , ,,Cache Slough Complex
19.21430741,17.41936196,3.373785919,5.86926579,A2585,Lindsey Slough,38.244262,-121.690223, , ,,Cache Slough Complex
15.73892514,20.36943658,0.92928605,2.079837894,A5911,Little Holland Tract,38.334841,-121.655013, , ,,Cache Slough Complex
14.26551667,20.58007813,1.068915326,2.354585161,A5912,Little Holland Tract,38.333408,-121.655222, , ,,Cache Slough Complex
17.6377,24.070825,1.175848666,2.512771702,A5913,Little Holland Tract,38.331963,-121.655389, , ,,Cache Slough Complex
15.90758065,22.76994698,1.094445934,2.149563156,A5914,Little Holland Tract,38.330519,-121.655555, , ,,Cache Slough Complex
14.27441489,21.34842154,1.10960764,2.34642491,A5915,Little Holland Tract,38.329075,-121.655723, , ,,Cache Slough Complex
15.3216,22.7991899,1.047110503,2.281027144,A5917,Little Holland Tract,38.326187,-121.656059, , ,,Cache Slough Complex
13.90848,22.02091477,1.035670498,2.340933117,A5918,Little Holland Tract,38.324745,-121.656231, , ,,Cache Slough Complex
15.16784074,23.12434258,1.034360001,2.232077344,A5920,Little Holland Tract,38.321858,-121.656572, , ,,Cache Slough Complex
14.42427143,22.60269306,1.113559639,2.249238592,A5921,Little Holland Tract,38.320416,-121.65672, , ,,Cache Slough Complex
15.54418889,22.94918125,1.071424651,2.29440676,A5922,Little Holland Tract,38.317536,-121.657042, , ,,Cache Slough Complex
15.04534444,20.46108813,1.282788074,2.922259965,A5923,Little Holland Tract,38.334655,-121.660257, , ,,Cache Slough Complex
14.1007678,22.054515,1.076693921,2.190722666,A5933,Little Holland Tract,38.320152,-121.660163, , ,,Cache Slough Complex
14.46085636,22.07992818,1.043063982,2.209497952,A5934,Little Holland Tract,38.318702,-121.660154, , ,,Cache Slough Complex
14.677968,21.62646172,1.02842448,2.297259881,A5935,Little Holland Tract,38.317251,-121.660144, , ,,Cache Slough Complex
15.50154118,22.06674,1.063699157,2.275674597,A5936,Little Holland Tract,38.315801,-121.660135, , ,,Cache Slough Complex
15.81916667,25.6621125,1.173812249,2.458271462,A5938,Little Holland Tract,38.312909,-121.66017, , ,,Cache Slough Complex
15.72431563,25.26923456,1.161582224,2.427998361,A5939,Little Holland Tract,38.311463,-121.660334, , ,,Cache Slough Complex
16.7016561,24.01369663,1.032291808,2.160366742,A5940,Little Holland Tract,38.310016,-121.6605, , ,,Cache Slough Complex
13.97169167,22.9719642,0.945122955,2.139949359,A5941,Little Holland Tract,38.30857,-121.660666, , ,,Cache Slough Complex
14.25135116,23.36241172,0.994981697,2.127460804,A5942,Little Holland Tract,38.307124,-121.660831, , ,,Cache Slough Complex
15.52337273,24.10573678,0.969978454,2.207612545,A5943,Little Holland Tract,38.305677,-121.660997, , ,,Cache Slough Complex
17.08090833,24.87321797,1.056881132,2.435408994,A5944,Little Holland Tract,38.304232,-121.661162, , ,,Cache Slough Complex
16.1381,25.06288375,1.037518924,2.446329196,A5945,Little Holland Tract,38.302786,-121.661328, , ,,Cache Slough Complex
16.7683,25.41099063,1.082484436,2.361060235,A5946,Little Holland Tract,38.301342,-121.661494, , ,,Cache Slough Complex
15.580212,25.27670329,1.082865355,2.282465409,A5947,Little Holland Tract,38.299898,-121.661662, , ,,Cache Slough Complex
16.53386429,25.024375,1.17312052,2.356224976,A5949,Little Holland Tract,38.295935,-121.662123, , ,,Cache Slough Complex
15.17363333,23.15456125,0.935617058,2.018684975,A5967,Little Holland Tract,38.310078,-121.664648, , ,,Cache Slough Complex
16.3566,23.29555625,0.945607908,2.054798569,A5968,Little Holland Tract,38.308628,-121.664642, , ,,Cache Slough Complex
17.59591667,25.06396071,1.112136159,2.252505837,A5974,Little Holland Tract,38.299926,-121.664606, , ,,Cache Slough Complex
16.24522889,23.99932297,1.018208777,2.162187795,A5975,Little Holland Tract,38.298476,-121.6646, , ,,Cache Slough Complex
15.78932564,23.46095524,1.044497264,2.116531389,A5976,Little Holland Tract,38.297025,-121.664594, , ,,Cache Slough Complex
16.83348298,24.09020293,1.062324866,2.276093568,A5977,Little Holland Tract,38.295575,-121.664588, , ,,Cache Slough Complex
15.86377273,24.88656591,1.137852301,2.359554074,A5978,Little Holland Tract,38.293638,-121.664584, , ,,Cache Slough Complex
24.09376761,31.5352311,8.691771223,15.22583204,A5994,Liberty Island,38.313373,-121.670849, , ,,Cache Slough Complex
23.50225484,30.96584974,7.90905614,13.35614811,A5995,Liberty Island,38.311922,-121.670843, , ,,Cache Slough Complex
23.74406471,31.14730221,7.054660166,12.69052646,A5996,Liberty Island,38.310471,-121.670838, , ,,Cache Slough Complex
22.29129,31.07771843,4.714547647,8.327146075,A5997,Liberty Island,38.30902,-121.670832, , ,,Cache Slough Complex
23.53399804,31.22525156,5.034123425,9.225347625,A5998,Liberty Island,38.307569,-121.670826, , ,,Cache Slough Complex
24.44188298,31.28782717,5.003643608,9.123178372,A5999,Liberty Island,38.306118,-121.67082, , ,,Cache Slough Complex
21.31257727,31.77752321,5.433417644,9.736648113,A6000,Liberty Island,38.304667,-121.670813, , ,,Cache Slough Complex
22.84068333,33.09062959,5.587360295,9.943691747,A6001,Liberty Island,38.303216,-121.670806, , ,,Cache Slough Complex
22.27560741,33.29647946,5.774858206,10.37230622,A6002,Liberty Island,38.301765,-121.670799, , ,,Cache Slough Complex
23.39866923,34.249849,7.157582057,13.62609821,A6003,Liberty Island,38.300314,-121.670792, , ,,Cache Slough Complex
24.35567143,22.9123025,4.406166234,7.463772046,A6053,Liberty Island,38.288784,-121.676679, , ,,Cache Slough Complex
24.031424,22.89872194,4.446473215,7.572106375,A6054,Liberty Island,38.287333,-121.676673, , ,,Cache Slough Complex
22.94737234,22.51544844,4.296355023,7.456743725,A6055,Liberty Island,38.285883,-121.676667, , ,,Cache Slough Complex
23.74244118,22.31438015,3.997168919,7.134583162,A6056,Liberty Island,38.284432,-121.676662, , ,,Cache Slough Complex
24.06322353,22.1295449,3.526238651,6.599217317,A6057,Liberty Island,38.282982,-121.676656, , ,,Cache Slough Complex
22.92757568,21.67353646,3.178849976,6.184478927,A6058,Liberty Island,38.281531,-121.67665, , ,,Cache Slough Complex
20.98029535,20.97115517,2.607726086,5.522146355,A6059,Liberty Island,38.280081,-121.676645, , ,,Cache Slough Complex
19.38172727,15.8291375,1.141400103,2.915031985,A6060,Liberty Island,38.27863,-121.676639, , ,,Cache Slough Complex
18.0057,15.5813775,0.916460772,2.165480448,A6061,Liberty Island,38.27718,-121.676633, , ,,Cache Slough Complex
18.09853636,15.35628077,0.799330276,1.978913923,A6062,Liberty Island,38.275729,-121.676627, , ,,Cache Slough Complex
18.8259375,15.21190234,0.813249758,1.859935151,A6063,Liberty Island,38.274279,-121.676622, , ,,Cache Slough Complex
18.66633077,15.22932885,0.774576266,1.839300696,A6064,Liberty Island,38.272828,-121.676616, , ,,Cache Slough Complex
17.4644082,15.27209648,0.81180711,1.800154905,A6065,Liberty Island,38.271378,-121.67661, , ,,Cache Slough Complex
17.82285,15.02684562,0.77744976,1.746416847,A6066,Liberty Island,38.269927,-121.676605, , ,,Cache Slough Complex
16.99768667,14.7728975,0.736501186,1.523489084,A6067,Liberty Island,38.268476,-121.676599, , ,,Cache Slough Complex
16.9684,14.85448482,0.752763997,1.561519512,A6068,Liberty Island,38.267025,-121.675143, , ,,Cache Slough Complex
16.31106,15.17658182,0.783083061,1.661434908,A6069,Liberty Island,38.265575,-121.675563, , ,,Cache Slough Complex
18.1491625,15.59011328,0.721578458,1.561352568,A6070,Liberty Island,38.264115,-121.675562, , ,,Cache Slough Complex
18.32408571,16.24588462,0.725931317,1.557031247,A6071,Liberty Island,38.262669,-121.675529, , ,,Cache Slough Complex
18.11347143,16.07058125,0.731849688,1.595215354,A6072,Liberty Island,38.261225,-121.675651, , ,,Cache Slough Complex
17.5135,16.1722525,0.73475373,1.589137341,A6073,Liberty Island,38.259779,-121.675917, , ,,Cache Slough Complex
17.67975714,16.08953,0.783567967,1.564543732,A6074,Liberty Island,38.258331,-121.676157, , ,,Cache Slough Complex
18.77460769,15.9086,0.700787428,1.538367012,A6075,Liberty Island,38.256872,-121.676331, , ,,Cache Slough Complex
18.5901875,15.97405469,0.69849566,1.506623418,A6076,Liberty Island,38.255405,-121.6762, , ,,Cache Slough Complex
18.45228333,15.92944519,0.641789171,1.488802595,A6077,Liberty Island,38.253998,-121.676146, , ,,Cache Slough Complex
16.53063333,15.81021786,0.60643348,1.4774015,A6078,Liberty Island,38.252522,-121.676457, , ,,Cache Slough Complex
22.78181429,22.3287625,4.082172456,7.161374203,A6109,Liberty Island,38.290348,-121.682293, , ,,Cache Slough Complex
23.33195669,22.65161364,4.096127022,7.070130748,A6110,Liberty Island,38.288898,-121.682288, , ,,Cache Slough Complex
16.752775,15.65926094,0.694806208,1.459970975,A6135,Liberty Island,38.252643,-121.682845, , ,,Cache Slough Complex
16.5845875,15.65085625,0.769123423,1.450491282,A6136,Liberty Island,38.251197,-121.682872, , ,,Cache Slough Complex
