Timestamp (PST),"Latitude (Decimal Degrees, NAD83)","Longitude (Decimal Degrees, NAD83)",NH4 (µM) (Tline) HR,NO3 (µM) (SUNA) HR ,estDIN (?M) HR,estTDN (?M) HR,Cond (µS/cm) (TSG) HR,DO (%sat) (EXO) HR,DO (mg/L) (EXO) HR,fDOM (QSU) (EXO) HR,fDOM (QSU) (WS) HR,estDOC (mg/L) HR,estDON (?M) HR,pH (EXO) HR,pH (mV) (EXO) HR,Salinity (PSU) (TSG) HR,Sp Cond (µS/cm) (EXO) HR,Temp (°C) (EXO) HR,Temp (°C) (TSG) HR,Turb (FNU) (EXO) HR,C (1/m) (CStar) HR,Tr (%) (CStar) HR,fCHL (µg/L) (EXO) HR,fCHL (µg/L) (WS) HR,Total Chl Conc (µg/L) (FP) HR,Bluegreen Algae (µg/L) (FP) HR,Bluegreen Algae (%) (FP) HR,Cryptophyta (µg/L) (FP) HR,Cryptophyta (%) (FP) HR,Diatoms (µg/L) (FP) HR,Diatoms (%) (FP) HR,Green Algae (µg/L) (FP) HR,Green Algae (%) (FP) HR,Transmission (%) (FP) HR,Yellow substances (µg/L) (FP) HR,Temp (°C) (FP) HR,H2O Delta 18O (‰) (Picarro) HR,H2O Delta 2H (‰) (Picarro) HR,E/I HR,? (days) HR,doi
10/16/2018 9:19,38.29173,-121.63342,,12.057,,,115.1,88.225,8.55,15.6,17.073,1.589,7.598,7.64,-41.885,0.067,141.465,16.86,16.864,2.325,2.148,0.807,0.282,1.173,0.58,0.35,66.038,0,0,0.17,32.075,0.01,1.887,100,0.89,16.45,-10.429,-76.453,0.024,8,10.5066/P951HXFE
10/16/2018 9:19,38.29173,-121.6334,,12.028,,,115.1,88.235,8.55,15.591,17.073,1.589,7.598,7.64,-41.895,0.067,141.465,16.86,16.864,2.325,2.143,0.807,0.282,1.164,0.58,0.35,66.038,0,0,0.17,32.075,0.01,1.887,100,0.89,16.45,-10.429,-76.453,0.024,8,
10/16/2018 9:19,38.291735,-121.633385,,12.004,,,115.1,88.245,8.55,15.581,17.055,1.588,7.592,7.64,-41.905,0.067,141.465,16.86,16.864,2.325,2.137,0.808,0.282,1.164,0.61,0.35,64.815,0,0,0.19,35.185,0,0,100,0.88,16.46,-10.443,-76.593,0.024,7.729,
10/16/2018 9:19,38.29174,-121.63337,,11.989,,,115.1,88.255,8.55,15.576,17.055,1.588,7.592,7.64,-41.92,0.067,141.465,16.86,16.864,2.325,2.135,0.808,0.282,1.164,0.61,0.35,64.815,0,0,0.19,35.185,0,0,100,0.88,16.46,-10.443,-76.593,0.024,7.729,
10/16/2018 9:19,38.29174,-121.633355,,11.989,,,115.1,88.27,8.55,15.567,17.073,1.589,7.598,7.64,-41.935,0.067,141.465,16.86,16.866,2.325,2.132,0.808,0.282,1.164,0.605,0.335,63.81,0,0,0.17,32.381,0.02,3.81,100,0.885,16.455,-10.443,-76.593,0.024,7.729,
10/16/2018 9:19,38.291745,-121.63335,,11.979,,,115.1,88.285,8.55,15.552,17.073,1.589,7.598,7.64,-41.945,0.067,141.465,16.86,16.867,2.32,2.126,0.808,0.282,1.158,0.61,0.32,62.745,0,0,0.19,37.255,0,0,100,0.88,16.45,-10.443,-76.593,0.024,7.729,
10/16/2018 9:19,38.29175,-121.63334,,11.975,,,115.1,88.295,8.555,15.542,17.055,1.588,7.592,7.64,-41.96,0.067,141.465,16.865,16.869,2.32,2.121,0.809,0.291,1.161,0.61,0.32,62.745,0,0,0.19,37.255,0,0,100,0.88,16.45,-10.446,-76.722,0.023,7.512,
10/16/2018 9:19,38.291755,-121.63333,,11.975,,,115.1,88.305,8.56,15.537,17.039,1.587,7.586,7.64,-41.975,0.067,141.465,16.87,16.871,2.315,2.12,0.809,0.324,1.161,0.605,0.335,62.617,0,0,0.2,37.383,0,0,100,0.88,16.45,-10.446,-76.722,0.023,7.512,
10/16/2018 9:19,38.29176,-121.63332,,11.97,,,115.1,88.32,8.56,15.533,17.039,1.587,7.586,7.64,-41.985,0.067,139.07,16.87,16.872,2.31,2.119,0.809,0.338,1.161,0.6,0.32,60.377,0,0,0.21,39.623,0,0,100,0.88,16.45,-10.449,-76.851,0.023,7.322,
10/16/2018 9:19,38.291765,-121.6333,,11.97,,,115.1,88.34,8.56,15.529,17.039,1.587,7.586,7.64,-41.995,0.067,136.375,16.87,16.872,2.31,2.119,0.809,0.351,1.161,0.6,0.32,60.377,0,0,0.21,39.623,0,0,100,0.88,16.45,-10.449,-76.851,0.023,7.322,
10/16/2018 9:19,38.29177,-121.63329,,11.965,,,115.1,88.36,8.56,15.523,17.03,1.586,7.583,7.64,-42.005,0.067,133.525,16.87,16.872,2.31,2.119,0.809,0.361,1.158,0.59,0.335,62.617,0,0,0.2,37.383,0,0,100,0.88,16.45,-10.449,-76.851,0.023,7.322,
10/16/2018 9:19,38.291775,-121.63328,,11.955,,,115.1,88.38,8.56,15.508,17.025,1.586,7.581,7.64,-42.015,0.067,130.845,16.87,16.872,2.31,2.118,0.809,0.361,1.156,0.58,0.32,62.745,0,0,0.19,37.255,0,0,100,0.88,16.45,-10.449,-76.851,0.023,7.322,
10/16/2018 9:19,38.291785,-121.63327,,11.945,,,115.1,88.405,8.565,15.494,17.025,1.586,7.581,7.64,-42.02,0.067,130.4,16.87,16.872,2.31,2.115,0.809,0.361,1.155,0.58,0.32,62.745,0,0,0.19,37.255,0,0,100,0.88,16.45,-10.456,-76.91,0.023,7.187,
10/16/2018 9:19,38.29179,-121.63326,,11.941,,,115.1,88.435,8.57,15.484,17.007,1.584,7.575,7.64,-42.025,0.067,130.4,16.87,16.872,2.305,2.112,0.81,0.361,1.153,0.58,0.32,62.745,0,0,0.19,37.255,0,0,100,0.88,16.45,-10.456,-76.91,0.023,7.187,
10/16/2018 9:19,38.29179,-121.63325,,11.936,,,115.1,88.47,8.57,15.474,17.025,1.586,7.581,7.64,-42.035,0.067,130.4,16.87,16.872,2.3,2.11,0.81,0.361,1.15,0.58,0.32,62.745,0,0,0.19,37.255,0,0,100,0.88,16.45,-10.464,-76.97,0.022,7.051,
10/16/2018 9:19,38.29179,-121.63325,,11.931,,,115.1,88.51,8.575,15.464,17.007,1.584,7.575,7.64,-42.04,0.067,130.4,16.87,16.872,2.3,2.108,0.81,0.361,1.15,0.58,0.32,62.745,0,0,0.19,37.255,0,0,100,0.88,16.45,-10.464,-76.97,0.022,7.051,
10/16/2018 9:19,38.29179,-121.633245,,11.921,,,115.1,88.555,8.58,15.46,17,1.584,7.572,7.64,-42.045,0.067,130.4,16.87,16.872,2.3,2.107,0.81,0.361,1.15,0.58,0.34,69.388,0,0,0.15,30.612,0,0,100,0.89,16.45,-10.464,-76.97,0.022,7.051,
10/16/2018 9:19,38.291795,-121.633235,,11.911,,,115.1,88.6,8.585,15.454,17,1.584,7.572,7.64,-42.055,0.067,130.4,16.87,16.872,2.3,2.107,0.81,0.361,1.147,0.58,0.34,69.388,0,0,0.15,30.612,0,0,100,0.89,16.45,-10.464,-76.97,0.022,7.051,
10/16/2018 9:19,38.2918,-121.633225,,11.906,,,115.1,88.64,8.59,15.45,17.015,1.585,7.577,7.64,-42.065,0.067,130.4,16.87,16.872,2.3,2.107,0.81,0.361,1.147,0.57,0.335,70.526,0,0,0.14,29.474,0,0,100,0.9,16.45,-10.472,-77.009,0.022,6.943,
10/16/2018 9:19,38.2918,-121.63322,,11.902,,,115.1,88.69,8.595,15.449,17.015,1.585,7.577,7.64,-42.075,0.067,130.4,16.87,16.872,2.3,2.107,0.81,0.361,1.15,0.56,0.34,72.34,0,0,0.13,27.66,0,0,100,0.91,16.45,-10.472,-77.009,0.022,6.943,
10/16/2018 9:19,38.2918,-121.633215,,11.906,,,115.1,88.745,8.6,15.44,17.025,1.586,7.581,7.64,-42.08,0.067,130.4,16.87,16.872,2.305,2.108,0.81,0.342,1.15,0.56,0.34,72.34,0,0,0.13,27.66,0,0,100,0.91,16.45,-10.481,-77.048,0.022,6.834,
10/16/2018 9:19,38.291805,-121.633205,,11.911,,,115.1,88.795,8.605,15.44,17.052,1.588,7.591,7.64,-42.085,0.067,130.4,16.87,16.872,2.31,2.11,0.81,0.324,1.151,0.555,0.345,71.134,0,0,0.14,28.866,0,0,100,0.91,16.44,-10.481,-77.048,0.022,6.834,
10/16/2018 9:19,38.29181,-121.633195,,11.921,,,115.1,88.845,8.61,15.436,17.078,1.589,7.6,7.64,-42.095,0.067,132.41,16.87,16.872,2.31,2.112,0.81,0.324,1.151,0.55,0.35,72.917,0,0,0.13,27.083,0,0,100,0.91,16.43,-10.481,-77.048,0.022,6.834,
10/16/2018 9:19,38.291815,-121.633185,,11.906,,,115.1,88.89,8.61,15.431,17.078,1.589,7.6,7.64,-42.105,0.067,135.06,16.87,16.872,2.31,2.115,0.809,0.324,1.152,0.55,0.35,72.917,0,0,0.13,27.083,0,0,100,0.91,16.43,-10.481,-77.048,0.022,6.834,
10/16/2018 9:19,38.29182,-121.63318,,11.911,,,115.1,88.93,8.615,15.431,17.078,1.589,7.6,7.64,-42.11,0.067,137.87,16.87,16.872,2.31,2.117,0.809,0.324,1.153,0.53,0.35,72.917,0,0,0.13,27.083,0,0,100,0.91,16.42,-10.488,-77.235,0.021,6.536,
10/16/2018 9:19,38.29182,-121.633175,,11.906,,,115.1,88.965,8.62,15.431,17.072,1.589,7.598,7.64,-42.115,0.067,140.595,16.87,16.871,2.31,2.118,0.809,0.324,1.155,0.53,0.35,72.917,0,0,0.13,27.083,0,0,100,0.91,16.42,-10.488,-77.235,0.021,6.536,
10/16/2018 9:19,38.29182,-121.633165,,11.902,,,115.1,88.99,8.62,15.431,17.072,1.589,7.598,7.64,-42.125,0.067,141.23,16.87,16.868,2.31,2.118,0.809,0.324,1.155,0.53,0.35,72.917,0,0,0.13,27.083,0,0,100,0.91,16.42,-10.495,-77.421,0.021,6.238,
10/16/2018 9:19,38.29182,-121.63316,,11.897,,,115.1,89.02,8.625,15.431,17.085,1.59,7.602,7.64,-42.13,0.067,141.23,16.87,16.865,2.315,2.118,0.809,0.324,1.16,0.53,0.35,72.917,0,0,0.13,27.083,0,0,100,0.91,16.41,-10.495,-77.421,0.021,6.238,
10/16/2018 9:19,38.291825,-121.633155,,11.892,,,115.05,89.045,8.63,15.431,17.09,1.59,7.604,7.64,-42.135,0.067,141.23,16.87,16.863,2.32,2.119,0.809,0.324,1.16,0.53,0.35,72.917,0,0,0.13,27.083,0,0,100,0.91,16.41,-10.495,-77.421,0.021,6.238,
10/16/2018 9:19,38.29183,-121.633145,,11.897,,,115,89.06,8.63,15.426,17.09,1.59,7.604,7.64,-42.14,0.067,141.23,16.87,16.863,2.32,2.125,0.809,0.324,1.162,0.53,0.35,73.684,0,0,0.125,26.316,0,0,100,0.92,16.385,-10.495,-77.421,0.021,6.238,
10/16/2018 9:19,38.29183,-121.63314,,11.897,,,115,89.08,8.63,15.426,17.09,1.59,7.604,7.64,-42.14,0.067,141.23,16.865,16.863,2.325,2.132,0.808,0.324,1.167,0.53,0.35,74.468,0,0,0.12,25.532,0,0,100,0.93,16.41,-10.499,-77.43,0.021,6.183,
10/16/2018 9:19,38.29183,-121.633135,,11.892,,,115,89.1,8.63,15.422,17.092,1.59,7.605,7.64,-42.14,0.067,141.23,16.86,16.862,2.335,2.133,0.808,0.342,1.167,0.53,0.35,74.468,0,0,0.12,25.532,0,0,100,0.93,16.41,-10.499,-77.43,0.021,6.183,
10/16/2018 9:19,38.291835,-121.633125,,11.887,,,115,89.115,8.635,15.422,17.097,1.591,7.607,7.64,-42.14,0.067,141.23,16.86,16.862,2.34,2.136,0.808,0.365,1.168,0.53,0.35,74.468,0,0,0.12,25.532,0,0,100,0.935,16.405,-10.503,-77.438,0.021,6.156,
10/16/2018 9:19,38.29184,-121.63312,,11.872,,,115,89.13,8.64,15.422,17.097,1.591,7.607,7.64,-42.14,0.067,141.23,16.86,16.862,2.34,2.14,0.807,0.379,1.172,0.53,0.35,74.468,0,0,0.12,25.532,0,0,100,0.94,16.4,-10.503,-77.438,0.021,6.156,
10/16/2018 9:19,38.29184,-121.63312,,11.882,,,115,89.145,8.64,15.422,17.092,1.59,7.605,7.64,-42.14,0.067,141.23,16.86,16.862,2.34,2.14,0.807,0.388,1.172,0.53,0.35,74.468,0,0,0.12,25.532,0,0,100,0.94,16.4,-10.503,-77.438,0.021,6.156,
10/16/2018 9:19,38.29184,-121.63313,,11.833,,,115,89.155,8.64,15.422,17.092,1.59,7.605,7.64,-42.14,0.067,141.23,16.86,16.862,2.34,2.14,0.807,0.393,1.172,0.525,0.35,74.468,0,0,0.12,25.532,0,0,100,0.945,16.38,-10.503,-77.438,0.021,6.156,
10/16/2018 9:19,38.29184,-121.633145,,11.887,,,115,89.17,8.64,15.421,17.092,1.59,7.605,7.64,-42.14,0.067,139.44,16.86,16.862,2.34,2.14,0.807,0.402,1.172,0.52,0.35,74.468,0,0,0.12,25.532,0,0,100,0.95,16.4,-10.505,-77.531,0.02,6.021,
10/16/2018 9:19,38.29184,-121.633155,,11.911,,,115,89.175,8.64,15.417,17.092,1.59,7.605,7.64,-42.14,0.067,136.75,16.86,16.862,2.345,2.14,0.807,0.412,1.174,0.52,0.35,74.468,0,0,0.12,25.532,0,0,100,0.95,16.4,-10.505,-77.531,0.02,6.021,
10/16/2018 9:19,38.291845,-121.63316,,11.911,,,115,89.175,8.64,15.412,17.097,1.591,7.607,7.64,-42.14,0.067,133.975,16.86,16.862,2.35,2.14,0.807,0.421,1.174,0.5,0.35,74.468,0,0,0.12,25.532,0,0,100,0.96,16.36,-10.503,-77.625,0.02,5.912,
10/16/2018 9:19,38.29185,-121.63316,,11.911,,,115,89.175,8.64,15.412,17.097,1.591,7.607,7.64,-42.14,0.067,131.315,16.86,16.862,2.35,2.14,0.807,0.425,1.174,0.5,0.35,74.468,0,0,0.12,25.532,0,0,100,0.96,16.36,-10.503,-77.625,0.02,5.912,
10/16/2018 9:19,38.29185,-121.63316,,11.911,,,115,89.175,8.64,15.412,17.097,1.591,7.607,7.64,-42.14,0.067,130.465,16.86,16.862,2.35,2.14,0.807,0.43,1.172,0.495,0.35,76.087,0,0,0.11,23.913,0,0,100,0.965,16.38,-10.503,-77.625,0.02,5.912,
10/16/2018 9:19,38.291855,-121.63316,,11.911,,,115,89.175,8.64,15.412,17.097,1.591,7.607,7.64,-42.14,0.067,130.465,16.86,16.862,2.35,2.14,0.807,0.439,1.168,0.49,0.35,77.778,0,0,0.1,22.222,0,0,100,0.97,16.36,-10.503,-77.625,0.02,5.912,
10/16/2018 9:19,38.29186,-121.63316,,11.911,,,115,89.175,8.64,15.411,17.104,1.591,7.609,7.64,-42.14,0.067,130.465,16.86,16.862,2.35,2.14,0.807,0.444,1.169,0.49,0.35,77.778,0,0,0.1,22.222,0,0,100,0.97,16.36,-10.521,-77.531,0.02,5.885,
10/16/2018 9:19,38.29186,-121.633155,,11.945,,,115,89.175,8.64,15.407,17.097,1.591,7.607,7.64,-42.135,0.067,130.465,16.86,16.862,2.35,2.137,0.808,0.448,1.165,0.495,0.355,78.022,0,0,0.1,21.978,0,0,100,0.97,16.36,-10.521,-77.531,0.02,5.885,
10/16/2018 9:19,38.29186,-121.633145,,11.941,,,115,89.175,8.64,15.403,17.097,1.591,7.607,7.64,-42.13,0.067,130.465,16.86,16.861,2.35,2.133,0.808,0.453,1.165,0.5,0.36,78.261,0,0,0.1,21.739,0,0,100,0.97,16.36,-10.54,-77.625,0.02,5.668,
10/16/2018 9:19,38.29186,-121.63309,,11.941,,,115,89.175,8.64,15.403,17.104,1.591,7.609,7.64,-42.13,0.067,130.465,16.86,16.861,2.35,2.128,0.808,0.453,1.165,0.5,0.36,78.261,0,0,0.1,21.739,0,0,100,0.97,16.36,-10.54,-77.625,0.02,5.668,
10/16/2018 9:19,38.29186,-121.633035,,11.941,,,115,89.175,8.64,15.403,17.107,1.591,7.61,7.64,-42.125,0.067,130.465,16.86,16.859,2.35,2.124,0.809,0.458,1.167,0.5,0.355,76.344,0,0,0.11,23.656,0,0,100,0.97,16.36,-10.54,-77.625,0.02,5.668,
10/16/2018 9:19,38.29186,-121.633025,,11.941,,,115,89.165,8.64,15.403,17.107,1.591,7.61,7.64,-42.12,0.067,130.465,16.86,16.858,2.35,2.121,0.809,0.462,1.167,0.5,0.36,78.261,0,0,0.1,21.739,0,0,100,0.97,16.36,-10.54,-77.625,0.02,5.668,
10/16/2018 9:19,38.291865,-121.63302,,11.941,,,115,89.155,8.64,15.402,17.116,1.592,7.614,7.64,-42.12,0.067,130.465,16.86,16.857,2.35,2.119,0.809,0.467,1.165,0.5,0.36,78.261,0,0,0.1,21.739,0,0,100,0.97,16.36,-10.524,-77.719,0.02,5.641,
10/16/2018 9:19,38.29187,-121.633015,,11.941,,,115,89.145,8.64,15.402,17.116,1.592,7.614,7.64,-42.115,0.067,130.465,16.86,16.857,2.35,2.117,0.809,0.472,1.164,0.5,0.36,78.261,0,0,0.1,21.739,0,0,100,0.97,16.38,-10.524,-77.719,0.02,5.641,
10/16/2018 9:19,38.29187,-121.633005,,11.926,,,115,89.14,8.64,15.402,17.116,1.592,7.614,7.64,-42.11,0.067,132.215,16.86,16.857,2.35,2.114,0.809,0.476,1.163,0.5,0.36,78.261,0,0,0.1,21.739,0,0,100,0.97,16.38,-10.54,-77.813,0.019,5.397,
10/16/2018 9:19,38.29187,-121.633,,11.941,,,115,89.14,8.64,15.401,17.116,1.592,7.614,7.64,-42.105,0.067,134.79,16.855,16.857,2.35,2.111,0.81,0.481,1.163,0.5,0.355,75.532,0,0,0.115,24.468,0,0,100,0.965,16.385,-10.54,-77.813,0.019,5.397,
10/16/2018 9:19,38.29187,-121.632995,,11.926,,,115,89.14,8.64,15.401,17.107,1.591,7.61,7.64,-42.1,0.067,137.52,16.85,16.857,2.35,2.11,0.81,0.485,1.161,0.5,0.35,72.917,0,0,0.13,27.083,0,0,100,0.96,16.38,-10.54,-77.813,0.019,5.397,
10/16/2018 9:19,38.29187,-121.63299,,11.911,,,115,89.14,8.64,15.401,17.107,1.591,7.61,7.64,-42.095,0.067,140.235,16.85,16.857,2.35,2.11,0.81,0.49,1.157,0.5,0.35,72.917,0,0,0.13,27.083,0,0,100,0.96,16.38,-10.54,-77.813,0.019,5.397,
10/16/2018 9:19,38.29187,-121.632985,,11.926,,,115,89.14,8.64,15.401,17.107,1.591,7.61,7.64,-42.09,0.067,141.295,16.85,16.857,2.35,2.109,0.81,0.495,1.157,0.5,0.345,71.875,0,0,0.135,28.125,0,0,100,0.96,16.385,-10.524,-77.787,0.02,5.56,
10/16/2018 9:19,38.29187,-121.63298,,11.941,,,115,89.14,8.64,15.4,17.107,1.591,7.61,7.64,-42.09,0.067,141.295,16.85,16.857,2.35,2.108,0.81,0.499,1.157,0.5,0.34,72.34,0,0,0.13,27.66,0,0,100,0.96,16.39,-10.524,-77.787,0.02,5.56,
10/16/2018 9:19,38.291875,-121.63298,,11.936,,,115,89.14,8.64,15.4,17.107,1.591,7.61,7.64,-42.09,0.067,141.295,16.85,16.857,2.35,2.107,0.81,0.504,1.157,0.5,0.34,72.34,0,0,0.13,27.66,0,0,100,0.96,16.39,-10.507,-77.761,0.02,5.695,
10/16/2018 9:19,38.29188,-121.632975,,11.955,,,115,89.14,8.64,15.401,17.097,1.591,7.607,7.64,-42.09,0.067,141.295,16.85,16.857,2.35,2.106,0.81,0.504,1.152,0.5,0.34,70.103,0,0,0.14,28.866,0.005,1.031,100,0.96,16.4,-10.507,-77.761,0.02,5.695,
10/16/2018 9:19,38.29188,-121.63297,,11.941,,,115,89.14,8.64,15.401,17.086,1.59,7.603,7.64,-42.09,0.067,141.295,16.85,16.857,2.35,2.105,0.81,0.499,1.152,0.5,0.34,68,0,0,0.15,30,0.01,2,100,0.96,16.41,-10.507,-77.761,0.02,5.695,
10/16/2018 9:19,38.29188,-121.632965,,11.955,,,115,89.14,8.64,15.4,17.086,1.59,7.603,7.64,-42.09,0.067,141.295,16.85,16.858,2.35,2.104,0.81,0.499,1.152,0.5,0.34,68,0,0,0.15,30,0.01,2,100,0.96,16.41,-10.507,-77.761,0.02,5.695,
10/16/2018 9:20,38.29188,-121.63296,,11.97,,,115,89.145,8.64,15.4,17.083,1.59,7.602,7.64,-42.085,0.067,141.295,16.85,16.858,2.345,2.103,0.81,0.499,1.148,0.52,0.34,68,0,0,0.15,30,0.01,2,100,0.95,16.39,-10.517,-77.793,0.02,5.587,
10/16/2018 9:20,38.29188,-121.632955,,11.97,,,115,89.165,8.64,15.4,17.074,1.589,7.599,7.64,-42.08,0.067,141.295,16.85,16.859,2.34,2.102,0.81,0.499,1.148,0.52,0.34,68,0,0,0.15,30,0.01,2,100,0.95,16.39,-10.517,-77.793,0.02,5.587,
10/16/2018 9:20,38.29188,-121.63295,,11.97,,,115,89.19,8.64,15.4,17.064,1.588,7.595,7.64,-42.08,0.067,141.295,16.85,16.86,2.335,2.102,0.81,0.499,1.148,0.52,0.34,68,0,0,0.15,30,0.01,2,100,0.95,16.39,-10.507,-77.824,0.02,5.614,
10/16/2018 9:20,38.29188,-121.63295,,11.97,,,115,89.21,8.645,15.4,17.064,1.588,7.595,7.64,-42.08,0.067,141.295,16.85,16.86,2.33,2.102,0.81,0.499,1.155,0.53,0.34,66.667,0,0,0.16,31.373,0.01,1.961,100,0.95,16.41,-10.507,-77.824,0.02,5.614,
10/16/2018 9:20,38.291885,-121.63295,,11.97,,,115,89.235,8.65,15.396,17.052,1.588,7.591,7.64,-42.08,0.067,139.675,16.855,16.861,2.33,2.102,0.81,0.495,1.155,0.53,0.34,66.667,0,0,0.16,31.373,0.01,1.961,100,0.95,16.41,-10.507,-77.824,0.02,5.614,
10/16/2018 9:20,38.29189,-121.63295,,11.97,,,115,89.265,8.65,15.387,17.038,1.587,7.586,7.64,-42.08,0.067,137.1,16.86,16.861,2.33,2.102,0.81,0.485,1.155,0.54,0.34,66.667,0,0,0.16,31.373,0.01,1.961,100,0.935,16.4,-10.507,-77.824,0.02,5.614,
10/16/2018 9:20,38.29189,-121.63295,,11.97,,,115,89.295,8.655,15.381,17.029,1.586,7.582,7.64,-42.08,0.067,134.34,16.86,16.862,2.325,2.102,0.81,0.485,1.155,0.55,0.34,66.667,0,0,0.16,31.373,0.01,1.961,100,0.92,16.41,-10.517,-77.793,0.02,5.587,
10/16/2018 9:20,38.29189,-121.63295,,11.97,,,115,89.325,8.66,15.381,17.02,1.585,7.579,7.64,-42.08,0.067,131.59,16.86,16.862,2.315,2.102,0.81,0.495,1.148,0.55,0.34,66.667,0,0,0.16,31.373,0.01,1.961,100,0.92,16.41,-10.517,-77.793,0.02,5.587,
10/16/2018 9:20,38.291895,-121.63295,,11.97,,,115,89.355,8.66,15.38,17.02,1.585,7.579,7.64,-42.08,0.067,130.315,16.86,16.862,2.315,2.101,0.81,0.495,1.152,0.535,0.335,66.337,0,0,0.165,32.673,0.005,0.99,100,0.92,16.415,-10.526,-77.761,0.02,5.56,
10/16/2018 9:20,38.2919,-121.63295,,11.97,,,115,89.38,8.66,15.376,17.011,1.585,7.576,7.64,-42.08,0.067,130.315,16.86,16.863,2.315,2.099,0.811,0.495,1.162,0.52,0.33,66,0,0,0.17,34,0,0,100,0.92,16.42,-10.526,-77.761,0.02,5.56,
10/16/2018 9:20,38.2919,-121.63295,,11.97,,,115,89.41,8.665,15.376,17.011,1.585,7.576,7.64,-42.08,0.067,130.315,16.86,16.864,2.315,2.098,0.811,0.495,1.165,0.52,0.33,66,0,0,0.17,34,0,0,100,0.92,16.42,-10.526,-77.761,0.02,5.56,
10/16/2018 9:20,38.2919,-121.63295,,11.955,,,115,89.44,8.67,15.376,17,1.584,7.572,7.64,-42.08,0.067,130.315,16.86,16.864,2.315,2.097,0.811,0.495,1.165,0.54,0.33,66,0,0,0.17,34,0,0,100,0.92,16.41,-10.526,-77.761,0.02,5.56,
10/16/2018 9:20,38.2919,-121.632945,,11.955,,,115,89.465,8.67,15.376,17,1.584,7.572,7.64,-42.08,0.067,130.315,16.86,16.864,2.315,2.096,0.811,0.495,1.165,0.54,0.33,66,0,0,0.17,34,0,0,100,0.92,16.41,-10.543,-77.793,0.019,5.397,
10/16/2018 9:20,38.2919,-121.63289,,11.955,,,115,89.495,8.67,15.376,16.997,1.584,7.571,7.64,-42.08,0.067,130.315,16.86,16.864,2.315,2.094,0.811,0.495,1.168,0.54,0.33,66,0,0,0.17,34,0,0,100,0.92,16.41,-10.543,-77.793,0.019,5.397,
10/16/2018 9:20,38.2919,-121.63284,,11.955,,,115,89.52,8.675,15.376,16.997,1.584,7.571,7.64,-42.08,0.067,130.315,16.86,16.864,2.315,2.094,0.811,0.495,1.169,0.54,0.33,66,0,0,0.17,34,0,0,100,0.92,16.4,-10.559,-77.825,0.019,5.261,
10/16/2018 9:20,38.2919,-121.63284,,11.95,,,115,89.545,8.68,15.376,16.997,1.584,7.571,7.64,-42.08,0.067,130.315,16.86,16.864,2.315,2.094,0.811,0.495,1.17,0.54,0.33,66,0,0,0.17,34,0,0,100,0.92,16.4,-10.559,-77.825,0.019,5.261,
10/16/2018 9:20,38.2919,-121.63284,,11.95,,,115,89.57,8.68,15.376,16.997,1.584,7.571,7.64,-42.08,0.067,130.315,16.86,16.864,2.315,2.096,0.811,0.495,1.172,0.545,0.325,66.327,0,0,0.165,33.673,0,0,100,0.94,16.41,-10.559,-77.825,0.019,5.261,
10/16/2018 9:20,38.291905,-121.63284,,11.941,,,115,89.59,8.68,15.376,16.999,1.584,7.572,7.64,-42.08,0.067,130.315,16.86,16.864,2.32,2.099,0.811,0.504,1.177,0.55,0.32,66.667,0,0,0.16,33.333,0,0,100,0.92,16.4,-10.559,-77.825,0.019,5.261,
10/16/2018 9:20,38.29191,-121.63284,,11.95,,,115,89.595,8.68,15.38,16.999,1.584,7.572,7.64,-42.08,0.067,131.53,16.86,16.864,2.325,2.101,0.81,0.522,1.178,0.55,0.32,66.667,0,0,0.16,33.333,0,0,100,0.92,16.4,-10.552,-77.9,0.019,5.18,
10/16/2018 9:20,38.29191,-121.63284,,11.941,,,115,89.595,8.68,15.381,16.999,1.584,7.572,7.64,-42.08,0.067,134.05,16.86,16.864,2.33,2.103,0.81,0.536,1.184,0.55,0.325,67.01,0,0,0.16,32.99,0,0,100,0.94,16.395,-10.552,-77.9,0.019,5.18,
10/16/2018 9:20,38.29191,-121.63284,,11.936,,,115,89.595,8.68,15.388,17,1.584,7.572,7.64,-42.08,0.067,136.765,16.86,16.864,2.34,2.103,0.81,0.546,1.192,0.55,0.33,67.347,0,0,0.16,32.653,0,0,100,0.96,16.4,-10.559,-77.975,0.019,5.044,
10/16/2018 9:20,38.29191,-121.63284,,11.926,,,115,89.595,8.68,15.398,17.011,1.585,7.576,7.64,-42.08,0.067,139.69,16.86,16.862,2.36,2.104,0.81,0.555,1.192,0.55,0.33,67.347,0,0,0.16,32.653,0,0,100,0.96,16.4,-10.559,-77.975,0.019,5.044,
10/16/2018 9:20,38.29191,-121.63284,,11.926,,,115,89.595,8.68,15.408,17.028,1.586,7.582,7.64,-42.075,0.067,141.095,16.86,16.858,2.38,2.105,0.81,0.569,1.192,0.545,0.335,69.792,0,0,0.145,30.208,0,0,100,0.955,16.415,-10.559,-77.975,0.019,5.044,
10/16/2018 9:20,38.29191,-121.63284,,11.911,,,115,89.595,8.68,15.419,17.046,1.587,7.589,7.64,-42.07,0.067,141.095,16.86,16.854,2.39,2.108,0.81,0.592,1.195,0.54,0.33,71.739,0,0,0.13,28.261,0,0,100,0.96,16.4,-10.559,-77.975,0.019,5.044,
